"","PC1_Rval","PC2_Rval","PC3_Rval","PC4_Rval","PC5_Rval","PC6_Rval","PC7_Rval","PC8_Rval","PC9_Rval","PC10_Rval","PC11_Rval","PC12_Rval","PC13_Rval","PC14_Rval","PC15_Rval","PC16_Rval","PC17_Rval","PC18_Rval","PC19_Rval","PC20_Rval","PC21_Rval","PC22_Rval","PC23_Rval","PC24_Rval","PC25_Rval","PC26_Rval","PC27_Rval","PC28_Rval","PC29_Rval","PC30_Rval","PC31_Rval","PC32_Rval","PC33_Rval"
"1",0.0138917565973534,0.00354055498815597,0.0220721265851364,0.00180613059116901,0.00734393053264203,0.0017441034378925,0.0145917280193216,0.00105588241711497,0.00241785482336859,0.00202588650380599,0.000691253761104577,0.00299353393258786,0.00629639826342132,0.00039134258036828,0.00279717210913289,0.0032664381599489,0.00114092773535441,0.00178056522372567,0.000754141830391768,0.000141135527863235,0.0013689632839793,0.00451230982997604,0.000301707214401244,0.00104749345702702,0.000427007589219989,0.000529548245799496,3.79362671231446e-05,0.000573988508570128,5.67729996681252e-05,2.9422723398861e-07,6.22718674953841e-08,2.99545828005116e-10,0.000130382544513225
"2",0.01751134582652,0.0410304122057197,0.0403380325199399,0.0135334002566593,0.0101254366694992,0.00419222314980294,0.018846887380381,0.00298137456306415,0.0123313240670367,0.00529510313269141,0.00231442870297714,0.00320184173483602,0.00741949252541091,0.00921680432241899,0.0034334831413821,0.00357903367695584,0.00319569947243717,0.00203046888033183,0.00140764347596758,0.00105261370035205,0.00173578887747574,0.00512344778602344,0.000573806413061552,0.001143780649761,0.00112008604600204,0.000543914984806259,0.000296793457107335,0.000706422617292322,0.000134965904922331,2.87555440420509e-05,4.00709972329335e-07,3.78687123044806e-08,0.000204001847714266
"3",0.0313727322783348,0.0646439055926151,0.0578901580042273,0.0255691035007683,0.0251397313669232,0.0094172193814531,0.0248268604790932,0.00955105894900257,0.0125382154931596,0.00620721438643524,0.00651830562467907,0.00418547967891393,0.00839180842515226,0.0170420835057862,0.00897149816762576,0.00791672308329378,0.00343092488463946,0.00527309263484458,0.00252278917750032,0.0015122275908384,0.0020978364640565,0.00644530183544332,0.00184974878908052,0.00139354562498654,0.00122676614043825,0.00088625444408505,0.00111502021163876,0.000811081486396642,0.000182273324608416,7.49711644366667e-05,2.14680042585258e-06,4.21493269459521e-08,0.000351669747253344
"4",0.0513943225284894,0.0965820055393958,0.0920692394351197,0.0290140800945638,0.0258910272336848,0.0273155053043318,0.0249789083634583,0.0117124831984985,0.0128205704815895,0.00640463193784095,0.0150013163750289,0.00486144035159452,0.0108323882160993,0.0233448835454865,0.00970045179765575,0.00885174809846031,0.00520465044369608,0.00706213200369054,0.00363038356176592,0.00275588074430879,0.00700144399358845,0.00672438053160244,0.00216850831221755,0.00159014383569141,0.00138829443106838,0.00165161009295327,0.00149548197284077,0.000837440713312207,0.000302365311154018,7.68916315816786e-05,2.80787381891973e-06,1.04467293722738e-07,0.000367742775763631
"5",0.0897061209476936,0.116625792788632,0.0958766969414854,0.0370984978930324,0.0452263792718357,0.0289814370078486,0.0351326258912447,0.0179895474649032,0.0177857270353001,0.0081593189538721,0.0198341668653593,0.00609332843046487,0.0154295582652062,0.0303981721646054,0.0204779132788066,0.0150032336144835,0.0053355038370986,0.00821963230089798,0.0062143171081717,0.00326822755406514,0.0084754960732681,0.00772735212278805,0.00245605458395909,0.00179322880734443,0.00159720926626541,0.00170210865701224,0.00164187228581326,0.000840301264227135,0.000412694567378157,8.77137408763565e-05,2.81517688377501e-06,1.21821373942105e-07,0.000470057166921319
"6",0.0943146441558591,0.152203869524879,0.0986709209297765,0.0423250252380772,0.0452925493495551,0.0310642688681388,0.0381147691097357,0.0189520212932879,0.0192762884168666,0.0119896207091733,0.0206022471551096,0.00617957883519522,0.0266837719294073,0.0335101590064816,0.0207146108347796,0.0292759190261064,0.00675776909768397,0.00913434576599285,0.00697504877204753,0.00329635582494184,0.0106816752263171,0.0123508599166478,0.00268930360803432,0.00233147599192047,0.00238983323271475,0.00202936222744043,0.0017664953689249,0.000850555253979449,0.000422023018194252,0.000105015070008094,3.09322938023008e-06,1.70011330516896e-07,0.000532174606213759
"7",0.144131898777558,0.15551221157908,0.102663357126673,0.0434467604230104,0.0478724996723031,0.0397003757871688,0.0408320283286202,0.0216960372559738,0.0200286598929643,0.0143576236898181,0.0211683298322548,0.0105021615239937,0.0289530904601738,0.0421508304606907,0.0239618404615941,0.0318656418438538,0.0123622574947423,0.0102610729135175,0.0106878212825624,0.00423871376815503,0.010707131330728,0.0133581389208212,0.00440792337563583,0.00355270214019937,0.00247657927609854,0.00285025878451101,0.00201220729242262,0.00139528450333827,0.000430005421775649,0.000175393072919601,3.62276283693092e-06,1.77486587216001e-07,0.000566133814205585
"8",0.15891355097332,0.171540085840853,0.115669308403117,0.061365034311635,0.049471899789548,0.0398929979136913,0.0497370773585497,0.0289881784377242,0.0203673675298764,0.0151807944817316,0.0304538909311677,0.0124563091479428,0.0411310048355828,0.0439259848173313,0.0243869652953015,0.0321658038113923,0.0124486542490569,0.0118644334811562,0.0164756785308003,0.00595665657482066,0.0111259267653575,0.0143398986768972,0.00631945495933389,0.00400645062036119,0.00300203649025394,0.00405515615665957,0.0022203206572445,0.00145886918804877,0.000659057547162219,0.000215626542983356,3.77692467362956e-06,1.828410691338e-07,0.000673953946457815
"9",0.223694340988719,0.179918186211498,0.126299678481425,0.0705228148985268,0.0699168818474498,0.0488809574440308,0.0512292003218913,0.0351981548918858,0.0221649290364429,0.0214620879233634,0.0331170856458819,0.017470399085379,0.0481402244551405,0.0469322129223758,0.0358817625279278,0.0363649752572754,0.0209913291296051,0.0129898741446472,0.0203525003387491,0.00932808401679637,0.0112672853099074,0.0154812021926076,0.00705175496739907,0.0051132785319676,0.00476630445838646,0.00410644332908514,0.00231933048792831,0.00179099748296834,0.00072586750417825,0.000221316666962048,4.1374977867965e-06,2.05881307623398e-07,0.000697069548893793
"10",0.261394707172146,0.18264099514737,0.14118525238516,0.0714551283724989,0.080696251461189,0.0496004686215413,0.0640459714685532,0.0379735979695699,0.0241670820495096,0.0271006921467669,0.0365065372790514,0.0180737878336952,0.0499761194082608,0.0523611337203934,0.0372849350573068,0.0457821141803856,0.0224851868621136,0.0137332329546523,0.0222010542309884,0.0112712246244712,0.0114950105539237,0.0155206879736305,0.00752391975505521,0.00544121511701313,0.00768101340280929,0.00462879866938616,0.00243940958711651,0.00275012850718834,0.000747641618833344,0.000304110022497509,4.91822458552093e-06,2.39008810990189e-07,0.000761406809334912
