"","PC1_Rval","PC2_Rval","PC3_Rval","PC4_Rval","PC5_Rval","PC6_Rval","PC7_Rval","PC8_Rval","PC9_Rval","PC10_Rval","PC11_Rval","PC12_Rval","PC13_Rval","PC14_Rval","PC15_Rval","PC16_Rval","PC17_Rval","PC18_Rval","PC19_Rval","PC20_Rval","PC21_Rval","PC22_Rval","PC23_Rval","PC24_Rval","PC25_Rval","PC26_Rval","PC27_Rval","PC28_Rval","PC29_Rval","PC30_Rval","PC31_Rval","PC32_Rval","PC33_Rval"
"1",0.00528388577659306,0.0294124256540461,0.012065326760559,0.0262873753945576,0.0136412757637961,0.00265216463277237,0.000767090903850887,0.00402746858267925,0.000165646441524582,0.00976936644060278,0.000496866544785442,0.00267385519713578,0.00840891125247101,0.000153002019614422,0.00244411725537741,0.00636454658082322,0.000157670607618344,0.000983756471891098,0.00170536106477075,0.000513189811380378,0.000167368788603463,5.70007879252838e-05,0.00110302843695223,0.000237877919561875,0.00053820163502594,0.000191631221947042,0.000515037923193923,0.000241873563630535,6.55284597583338e-06,1.59351197356174e-05,6.68846121139827e-08,3.16395556386956e-08,0.000340135581364676
"2",0.0203405399042568,0.0380404466218854,0.0284014627849553,0.0573846084932754,0.0144146230637393,0.00452245424877567,0.00385777880864104,0.00752132859036102,0.00212690763802821,0.0134746241641726,0.001974349876179,0.00406009378323853,0.011217883438148,0.00116352566217373,0.00479602161928577,0.00790451399713762,0.00132372299207859,0.0023926927796848,0.00196998180739108,0.00138974041034561,0.00213311183021522,0.000255287914150661,0.00191488560165363,0.00108795366900145,0.000845300384376901,0.000393188301381723,0.000862148006323422,0.000869122158726513,1.1631818993316e-05,2.19326008598603e-05,6.17001972347516e-07,3.16665519001469e-08,0.00046473187549244
"3",0.0501299023405741,0.0579622198274094,0.0301251583080474,0.0601628376683882,0.0371912583330749,0.00732797683725326,0.0207584953365437,0.011568785785982,0.00252758981582176,0.0149721025708228,0.00498322674489089,0.00536380216209808,0.018783825672886,0.00386485037543213,0.0166405756484205,0.00970360074167952,0.00135240055086349,0.0117134423760372,0.00365114599843323,0.00361249380412496,0.00303904155942357,0.000505272301111026,0.00446704873971148,0.00176344691712781,0.00106650172304044,0.000915284989054112,0.000961405100573,0.00110060701646558,0.000111160935030929,6.06908707357715e-05,6.97010056152099e-07,6.27589033492886e-08,0.00121652124177235
"4",0.0670631664354235,0.0599111471770345,0.0528335274398059,0.063927257805188,0.0393432010653136,0.0105803603883117,0.0281167133205551,0.0139300444008696,0.00540479124649257,0.0161287679145941,0.00620702287491223,0.00719279639917377,0.0194247195384432,0.00601595803636369,0.0246142694654313,0.0101237731084169,0.00557553352765712,0.0121616627717951,0.0037472715693963,0.00465428404885704,0.00309228872693735,0.00198805781611849,0.00457151246990695,0.002021355519892,0.00150346647622714,0.00133868220607993,0.00136833879546139,0.00123376522714708,0.000143384523194178,8.85537284341506e-05,8.0197982482827e-07,8.68459101716715e-08,0.00142865522414367
"5",0.0707723032866722,0.100342310872237,0.0675379097569226,0.0867021737304491,0.0399437382253803,0.0387395288644362,0.0315695926262252,0.0199220036394536,0.00740873670010154,0.0173984215239183,0.00936591187830709,0.00888013388858667,0.0207583601888192,0.00619257587569907,0.0277075886524666,0.0117826485347973,0.00706717754866555,0.0198096685963647,0.0108830665328543,0.00524774613197686,0.00355944519148794,0.00428829791411331,0.00594481635977119,0.00207527657327049,0.00171638639596217,0.00234121881108274,0.00175388166325864,0.0023497889732841,0.000144510585697946,0.000103192046323258,1.03539950010408e-06,1.12905014535609e-07,0.00147960530684151
"6",0.0864120373904332,0.112902054191793,0.0779817976853533,0.109396955028702,0.0566914261972008,0.0476163827915286,0.0385715968949136,0.0229912662207141,0.0108969075479229,0.0225947615930576,0.010588447391249,0.0143276190074149,0.0211186606081404,0.00854099397703758,0.0306300007078902,0.0161928281500786,0.00817418520183799,0.0210316145350695,0.0118368998454536,0.00680300753185797,0.00410689039627536,0.00527615897603727,0.0074628097927059,0.00227423857685394,0.00214368052075067,0.00268018688748895,0.00176361984889155,0.00265285462328694,0.000171207502324367,0.000107401375710439,1.61027309424026e-06,1.92131929730311e-07,0.00175699684330338
"7",0.145242236584208,0.131093966378099,0.0963809766679133,0.113038865065088,0.0606114590737747,0.0495255184469806,0.04069461123536,0.0462181688470841,0.0157601680990847,0.0244986290202294,0.0218038458240008,0.0148357617683712,0.0212036303400149,0.0104718334645921,0.0310242928102776,0.0165785564460947,0.00909687077318435,0.0238438628131537,0.0121239387184726,0.00755569658813692,0.00482323000049321,0.00578259292444748,0.00963130413126777,0.00247131637443408,0.0027028582816705,0.00283306205431782,0.00177746154885038,0.00279674126643847,0.000178856477184109,0.000125840684008724,1.67032590888625e-06,1.99377361236172e-07,0.00203270578826466
"8",0.154641609865128,0.136725345641206,0.10077504221958,0.116202214844317,0.0616369174774314,0.0591598725521042,0.0625040544044388,0.050922887553376,0.0176516166925845,0.0259576236097983,0.0272886960292693,0.0244899782941205,0.0215538447637953,0.0164923212421803,0.0311246119515788,0.0168252681157356,0.0106615785332826,0.0240890010997059,0.0128537486075638,0.00867629943662161,0.00750413027385646,0.00584462826006364,0.0105213635159508,0.00352406147257636,0.00436226947074491,0.00289573363271186,0.00187433034094036,0.00284687705642443,0.000180245713554847,0.000137033089929474,2.11946051961528e-06,2.04351481284375e-07,0.00238791152464128
"9",0.271801294868626,0.14560607572666,0.10622952516473,0.119195192280197,0.0742641798575191,0.0704166929765589,0.0683670695927839,0.058239564622636,0.0188084125521418,0.0278722376831113,0.0273156128096328,0.0312375116082513,0.0221062954193487,0.0171433849120829,0.0317708113919069,0.0209020381094236,0.0107455565930897,0.026336844161188,0.014726873357278,0.00964611899564462,0.00751361893331269,0.00885539468093993,0.0119816171747986,0.0044804337720304,0.00515829717371671,0.00312274828945332,0.002625590004937,0.00349728973696028,0.000286969100832648,0.00013763569740133,2.15205608681271e-06,2.1682449629777e-07,0.00242790071210972
"10",0.274979118799949,0.163058446909113,0.140000343016788,0.131841919648094,0.0765610961090805,0.0711918854828102,0.0808979123743041,0.0708363397300349,0.0194276660478492,0.031485221367054,0.0294268216579594,0.0435392643207632,0.0253750978684769,0.0229721295357209,0.03203004942801,0.0216555122063408,0.0115076692515643,0.0268515702090178,0.016340270901635,0.013492480535545,0.00808664731792216,0.0100154004243032,0.0126046960688142,0.00486659273116096,0.00591775112556965,0.00325870877179746,0.00271249325644971,0.00370464387045721,0.000315758652834823,0.000187709219543171,2.89111262214467e-06,2.20421244081062e-07,0.0024631257790649
