"","PC1_Rval","PC2_Rval","PC3_Rval","PC4_Rval","PC5_Rval","PC6_Rval","PC7_Rval","PC8_Rval","PC9_Rval","PC10_Rval","PC11_Rval","PC12_Rval","PC13_Rval","PC14_Rval","PC15_Rval","PC16_Rval","PC17_Rval","PC18_Rval","PC19_Rval","PC20_Rval","PC21_Rval","PC22_Rval","PC23_Rval","PC24_Rval","PC25_Rval","PC26_Rval","PC27_Rval","PC28_Rval","PC29_Rval","PC30_Rval","PC31_Rval","PC32_Rval","PC33_Rval"
"1",0.0206529112211166,0.00830565419532576,0.00507446743588185,0.00406426332820304,0.00149564730164274,0.00590382240846011,0.00498959111960729,0.00932081260518798,0.00243107875996162,0.00295669325439689,0.00148480181842827,0.00312894038151733,0.00621400786641317,0.00322535249024772,0.00234445445640472,0.00352123778138821,0.00194256226829667,0.000679499789701726,0.00295498636678253,0.000669453647972886,0.00302072991775535,0.000671865179790488,0.00103400239250082,0.00115771736684288,0.000284346473100869,0.000518292592810487,0.000267893479227532,1.13644686713273e-05,2.21270231991931e-05,7.69053542920938e-06,4.21691262613891e-07,6.02766894709844e-08,0.00252754510156141
"2",0.0239877963482574,0.0125034854002351,0.0158116021515091,0.0120563981110467,0.0103053386278785,0.00804789588362368,0.0052792713811516,0.0134995947150921,0.0064145704035336,0.0064561747119003,0.00209480096098352,0.00378476215449213,0.00982805840948789,0.00566423995383311,0.00246687805634638,0.00435632330975666,0.00567634645648782,0.00160653360055554,0.00391883011419135,0.00138624586056012,0.00411150238224338,0.00239601413729383,0.00319739475281084,0.00181562073226627,0.00047811340012316,0.000825384317499093,0.000470172078399606,5.34517196777361e-05,2.38815739612139e-05,1.77523834881118e-05,1.02897235292538e-06,1.02473178696903e-07,0.00654518707844655
"3",0.0534625902416542,0.0263679849547357,0.0309170807893029,0.026623967343881,0.0163705204216121,0.0164954151851022,0.00692878718650003,0.0155630662637385,0.00815797505718421,0.00686916147886978,0.00469947172851131,0.00556893256447414,0.0160804891835449,0.00929518059922942,0.00569365169610645,0.00795916558701688,0.00590282104364473,0.00311725469926146,0.00944471245499328,0.00156484533350302,0.00651042448361798,0.00303183982778611,0.00324892709014122,0.00210134212444797,0.000603913580843171,0.00116543782441935,0.000542060176969622,0.000108931770525863,4.71362101814044e-05,3.75940067579387e-05,1.11576039571221e-06,1.08494104017216e-07,0.00776493918674913
"4",0.0888600313537721,0.0337628682337978,0.0448417711368012,0.0331349344493382,0.0177681716103276,0.0177647752652394,0.0123857162273266,0.0191030397137651,0.0117436980546107,0.0130364032452359,0.0083403492908717,0.00858301853576516,0.0209435889536159,0.00947051536629523,0.00588377836700658,0.010894289141246,0.00948454981158793,0.00343168464584678,0.0105432831100891,0.00608949297951925,0.0127393684683088,0.00427135493492343,0.00345484039013879,0.00259057661676839,0.001725870244295,0.00133693025875553,0.000713431823134592,0.000124752759898303,5.66675703327836e-05,4.020635869884e-05,1.25640489467854e-06,1.24355598948812e-07,0.0104516118616799
"5",0.0960558955770531,0.0435905196153609,0.0548555645932119,0.0398319058157478,0.0206130624280385,0.0188814248448689,0.0138257723600292,0.0199168214514526,0.0221816964004409,0.0136366011373135,0.00841944988278998,0.00998523696174366,0.0256200930639707,0.0112207380794835,0.0071027396553031,0.0113538559198027,0.0100781046697273,0.00543945142866404,0.010895508193743,0.0069667247222466,0.0128584741263255,0.00492306791387854,0.00607674129507057,0.00303598959750002,0.00183603375474736,0.00149677602704938,0.000890249580024718,0.000145054435432307,7.77691867324447e-05,4.08382880843271e-05,1.41684964489673e-06,1.44833216878516e-07,0.0132266321105643
"6",0.101353108195129,0.0518755993108726,0.105254631621054,0.04092969682912,0.0304172675012719,0.0223584531560404,0.0141504424610626,0.0309911736405448,0.0247526038036877,0.0147948725148894,0.0120881026360438,0.0101790927272234,0.0283892963656793,0.0123900540617319,0.0071530895940302,0.0147183089671471,0.015215402182153,0.00856872225506104,0.0113902204096065,0.0102421542044391,0.0150754336662591,0.00652234802005403,0.00612157364497373,0.00374432151517021,0.0019618249550062,0.00229511416473075,0.00102315584169862,0.000157639258145859,8.92655012648795e-05,4.46958726435496e-05,1.48937045015666e-06,1.52452302581046e-07,0.0229241457343043
"7",0.123273761357091,0.0723167737364007,0.108309017794567,0.0430055456316615,0.0431900597708076,0.0264636251050057,0.0149541144527091,0.0396350765217594,0.0258209420497807,0.0260149956022853,0.0186372411223379,0.0109257125252353,0.0289425525995847,0.0126332035998705,0.00859570291514515,0.0148620848448238,0.0158281352057134,0.0118184119425746,0.0114977584598919,0.0106216650287452,0.015507399137901,0.0134901026566687,0.00612314332673234,0.0040398038180695,0.00238013428925066,0.00241270536265459,0.00119769727770044,0.000160889628371784,0.000105652993705742,4.69271479261578e-05,1.54957079907944e-06,1.66008393402923e-07,0.0238492029275997
"8",0.173459038015536,0.086033501269828,0.139420151981539,0.0479436346026903,0.0514155103039973,0.0342605999067227,0.0205333888315127,0.0473808018069871,0.0340676201587749,0.0318065539448125,0.0219731146376294,0.0232397218594463,0.0336254746447682,0.0160317391813915,0.00870003563785974,0.0164699936091637,0.0159775680558683,0.014399093436603,0.0155558968252842,0.0133905578593233,0.0156139034849511,0.0137971899364625,0.00641289262629826,0.00458550333905362,0.00270919287590623,0.00260458056733616,0.00131480893356135,0.00018371385837902,0.00011684074365154,5.04719995694647e-05,1.67033297690333e-06,1.96996070588783e-07,0.0347637250495439
"9",0.228088534561689,0.0943943069203826,0.141398968719221,0.0670498451931531,0.0764169510828582,0.0433212298069363,0.0257777390074179,0.0625561957832336,0.0390972028177888,0.0327547619101544,0.0230297431283153,0.0280375679282996,0.036124989688425,0.0161620319132644,0.0107240598795468,0.0168123689131527,0.0174145853606419,0.014576587306269,0.0203846275889468,0.0134891785701866,0.0172117446822949,0.0154464254096194,0.00668352225127822,0.00593714048415906,0.00273018885685373,0.00319280241902137,0.00141422789282376,0.000241702727045349,0.000121139714657348,5.31415735567807e-05,1.72295455466074e-06,2.07168476878981e-07,0.0407882910291573
"10",0.275759762870542,0.130288273175412,0.149981833188895,0.0715029536514655,0.0960387948707758,0.0435921050216944,0.0368651013053142,0.0655639824905234,0.0392495572215129,0.0327774211712635,0.0233518390556604,0.0331688428300342,0.0367972981420856,0.0177532170641828,0.0108691677298003,0.0199491146412508,0.0229050665825879,0.0164627653263777,0.0245296263092076,0.0151420116377456,0.0173560842754429,0.0163900005574005,0.00669968798370933,0.00633603008317739,0.00375616358680601,0.00337333999167395,0.00168578997921398,0.000250709521891816,0.000190492058933434,6.7374227091027e-05,2.63409295352505e-06,2.5358807224947e-07,0.0457030356398512
"11",0.27727223288345,0.131720032026065,0.177481707412393,0.0750929534894948,0.121781075187973,0.0574096730253707,0.0398793723636698,0.0691071835965686,0.0460949907308973,0.0344782179616281,0.0248170906869813,0.0346229905311251,0.0389869612410192,0.0185479159525847,0.0148609943402491,0.0199718544151126,0.0261820595617226,0.0165880457530887,0.0252167443074806,0.0155088261550541,0.0179990528407721,0.0181510949154768,0.00727354914140533,0.007258472984157,0.00380374511596853,0.00349926537813633,0.00195950622960574,0.000291101555680026,0.000218596520510809,6.90936496223227e-05,2.79107312303799e-06,2.55443868644117e-07,0.0462952482703032
"12",0.346720179057856,0.150072573920174,0.179297936599886,0.113736415850157,0.126218549104711,0.0689819621930512,0.0423499820148313,0.0697281254927069,0.0528120234431823,0.0358161507782347,0.0458580599756308,0.0358351234881092,0.0435721605052487,0.020882754607675,0.0175640662998704,0.0219478223679046,0.0306731615439342,0.0188079128975331,0.0263297324098684,0.0202095648787804,0.0230169969446778,0.0194080970276601,0.00779675529062348,0.00758162864981191,0.00423279930629289,0.00416253550873571,0.00252279446983591,0.000292305105210436,0.00023415808523262,7.99671555404028e-05,2.93504953979752e-06,2.56442964261657e-07,0.0474940256011533
"13",0.404830607852886,0.153890623980775,0.180499138269955,0.116004816358683,0.128288873131623,0.0749499924960217,0.0463869548170373,0.0725045340537181,0.0655393899309741,0.0403378877519746,0.051353134079507,0.0393710271787496,0.0463491310594661,0.0300735597606772,0.0176361711584635,0.0228355121541554,0.0306847519145725,0.0192216609699527,0.0287610627676426,0.0223581256804298,0.0259737881057712,0.0208782850370402,0.0100834537141867,0.00845091268767847,0.0046602267469525,0.00490087799830352,0.00344228069749467,0.00031133767525742,0.000253140827521135,9.86133162990112e-05,2.96817835998104e-06,2.94390702953252e-07,0.0495152087089915
"14",0.502558483951786,0.160469487771815,0.237926939233245,0.130395915154245,0.135090073644914,0.0822119650067752,0.0661220235416146,0.0758389129632534,0.0702629031555523,0.048900767492538,0.0514187399340507,0.0398863987545993,0.0518501229675149,0.0338598465975989,0.0217224504139134,0.0228557804806078,0.0338830245832234,0.0214352500422591,0.0293254489992361,0.022437791866969,0.0263508269646835,0.0216213644613768,0.0108623303825944,0.00875481767439943,0.005951619523249,0.00584828013371461,0.00347581983721199,0.000391184167488347,0.000327930635698433,0.000110326651677026,3.90882057630052e-06,3.11929029785211e-07,0.0514783864661186
"15",0.551128253819927,0.160631968554997,0.254717110626058,0.141707238625374,0.142735303379449,0.0825070224457119,0.074952759061865,0.0781072818883497,0.0773787425210905,0.050266855814147,0.058146691044214,0.0422321791107475,0.0556802663177138,0.0360432034452064,0.0242124899786042,0.0250916298808133,0.035357241211084,0.023050873508181,0.0391884119292398,0.0246452908408894,0.027193055231338,0.024689711347356,0.0108891232100277,0.0088089628468796,0.00622368819764562,0.00645600888734578,0.00421154969968988,0.000445770427569747,0.000333039428017476,0.00013612895098233,4.42709566298973e-06,3.13446906129937e-07,0.0522294518899779
"16",0.570036109433238,0.190785166404428,0.26482814011471,0.153749250626423,0.143390391439032,0.0856315164731896,0.0756694050257833,0.0809994531808532,0.0781428914391854,0.0633194294634153,0.065478823771031,0.0540992032741171,0.0557261096210725,0.0364365854079018,0.0257576354394516,0.037324652042563,0.0388038831315009,0.0256008554813061,0.0394761671971954,0.0263120939442753,0.0312030212694608,0.0276106706783595,0.0109574593849284,0.0105232804073044,0.00668290467274564,0.00654336403378437,0.00421593113894276,0.000447736649077629,0.000349471733671177,0.000221421217121306,4.6776416892776e-06,3.55578086430354e-07,0.0526281824139229
"17",0.628676928719017,0.255083494298317,0.272123403322952,0.159020862829825,0.145833608179124,0.0882506722146075,0.0776666783224,0.0914726487894728,0.0925897121965574,0.0638512809318399,0.0701927271733792,0.0684408853023076,0.0655508769235475,0.0452759279114372,0.0260045502335477,0.0384432563735666,0.0393969611154448,0.0273918988508496,0.0420653990431438,0.0306409419581532,0.0367668143274185,0.0283853800914038,0.0123339167222822,0.0113204977202045,0.00682929092633617,0.00980129212763376,0.00438112123316374,0.00048338835771499,0.000376073387917596,0.000225525007818302,5.33973320582226e-06,4.16939235009734e-07,0.0536234772547178
"18",0.632160659796114,0.259156260762445,0.28068626371946,0.18901743586832,0.150300539993111,0.0958803476704621,0.0876625889328335,0.104945801049923,0.0959562769151463,0.0670321463652689,0.0724103547845551,0.0819837031703257,0.0738948368713614,0.0478303114342321,0.0287819767156896,0.045359555780288,0.0440120468318758,0.0342736211846129,0.0462307114297111,0.0313291541957481,0.0402994378279938,0.0292666062462608,0.0143740222193799,0.0124372224439281,0.00795760551940338,0.0098961536481752,0.00504079751522935,0.000522035767986493,0.000437629427613913,0.000292320442973486,6.40906123803601e-06,4.48170396078513e-07,0.0598569867445145
"19",0.633617873747045,0.29965877434626,0.281834409644191,0.189527523525261,0.15512187229855,0.0983761665096577,0.0887749695215617,0.116930508929763,0.107709514834628,0.0718140287922751,0.0796951603074702,0.105302943587019,0.0811332666771226,0.0571431128462375,0.0390444230838951,0.0475139294467918,0.0441900611923881,0.0343517149147069,0.0540999558146287,0.0313984819676392,0.0430313486758064,0.0309592241665284,0.0147304918449642,0.0127238644803994,0.0082170012103533,0.0137884330216734,0.00555457530952271,0.000543127474363036,0.000593696774861749,0.000322533275611479,7.36279361131511e-06,5.31858202078251e-07,0.0639772019874498
"20",0.636455363328883,0.301662627304833,0.311955033611135,0.203096135337703,0.15766863662715,0.110482220039502,0.0958943267663289,0.138675600475039,0.117771635921806,0.0761343649425697,0.0873558268051359,0.111955432687386,0.0835859599086419,0.0592359388183032,0.0393083042868821,0.0483408196027476,0.0456549997511739,0.0387134229106887,0.06454664990555,0.0326985346514151,0.0434399506112862,0.0325442755014171,0.0158170954962435,0.0137306401487983,0.0109293275280094,0.0139647848992324,0.00564126169890102,0.000578723779806427,0.000617942857720486,0.000417569286078433,1.0510395478661e-05,7.21219843150929e-07,0.0690515848258437
"21",0.639635674375872,0.349882978986162,0.322521507284399,0.210636808578186,0.159396243660528,0.120037137238557,0.127779052966324,0.149078525588202,0.124047411536717,0.0764589151916476,0.0902619149615823,0.115086330729939,0.0845879694080863,0.0686617939021606,0.0413346171428698,0.0508418940202265,0.0474511048990082,0.042751075785334,0.0686120572171894,0.0340516541380324,0.044545940449492,0.0338207392863504,0.0163404410221549,0.0152259860001646,0.0110206722437584,0.0172455639803169,0.00589069963047046,0.000645319020941565,0.000652212087583383,0.000422196015030906,1.48167050650898e-05,7.55360546380655e-07,0.0731566966648663
"22",0.684397403964569,0.369750360534812,0.326048912090416,0.214898259173604,0.200945178193252,0.134235407666079,0.167520023651875,0.15172251667306,0.12712170067765,0.084269027202325,0.0939452232428894,0.117349733787512,0.0909190158804093,0.074525801636481,0.0461163592140624,0.0551175977354034,0.0501575134664134,0.0454677083988652,0.0698950387692476,0.0377593827485519,0.047618008950938,0.0349850462979587,0.020550893398358,0.0162540445137126,0.0125922502367922,0.0213044091130778,0.00753507018520538,0.000691376791279661,0.000752980963570342,0.000538202863397129,1.66884641663064e-05,1.83808569723563e-06,0.0752014981808293
"23",0.699763434409295,0.376527307751381,0.341458611791302,0.217208885538592,0.201281842044071,0.137060571446703,0.180620162561234,0.158172106485831,0.129819836876823,0.0878805610642012,0.096413177520189,0.122088905392455,0.0938154933375493,0.0786974779868917,0.0520108111375967,0.072500843567865,0.0513790999173549,0.0499376815017195,0.0705049737685414,0.0532117890862249,0.0487187729869891,0.0357891069885094,0.0206201187253155,0.0174868734749318,0.0130491150789708,0.0219405055989476,0.0083696438930875,0.00234744545179211,0.000791672063281425,0.000560151254741022,2.7976692113123e-05,1.97653898296039e-06,0.0757894270181658
"24",0.703719548363972,0.392255445200204,0.34473781975865,0.232472354923402,0.204564622439443,0.182856598379713,0.185637612846108,0.160257498633666,0.135535465821542,0.135264132906662,0.105163721665832,0.140710151133891,0.0961847527455011,0.0943731079860858,0.0530615170964301,0.0811912517889554,0.052012183000874,0.0532767432074908,0.0730374941955335,0.0552303450452597,0.0487242190379274,0.0395172392431411,0.0253780555291464,0.0177926816683824,0.0135566897921953,0.0229212698244972,0.00966689170229771,0.00277271146196981,0.00111393136555189,0.000577572099370765,4.59346530880431e-05,6.26056094610343e-06,0.0766361731423896
"25",0.724319587519619,0.485844362756115,0.386939891636417,0.237096864168461,0.20899147875055,0.187797664522948,0.187444874363457,0.179231714036356,0.144735300563131,0.137368678019678,0.137686257427967,0.142912475084265,0.124941684219706,0.101814707110308,0.0565304948761143,0.0814971071333824,0.0542987560080962,0.0544659890338867,0.0733625597475798,0.0567235701228982,0.0488120635554478,0.0407249788784336,0.0295924671218676,0.0179700169263683,0.0147588555698214,0.0232091352078698,0.0115994237344269,0.00366230503590463,0.0011510488184997,0.000633765694118559,7.88494171199678e-05,7.20727133854256e-06,0.0807403389766506
"26",0.780845366671437,0.498610831909766,0.406098862638703,0.237137708898568,0.274247564809913,0.194666147525055,0.22491809916812,0.194507836149924,0.152347756255745,0.19228146266537,0.146147404402894,0.165368009291129,0.130563056627914,0.108548419925802,0.0732654497053165,0.0851690404213805,0.0586994983134146,0.0739789501159325,0.0752185439720598,0.0781859442286068,0.0524238385384509,0.0423818485436584,0.0305320489631637,0.0185624871605901,0.0149842009872056,0.0255367514790282,0.0138621596171093,0.00399437303994461,0.00120845346098955,0.00212345507459227,8.59666785263204e-05,1.40539707863433e-05,0.0879133585499215
"27",0.902057853142992,0.517825749077721,0.434163480010158,0.248780154242084,0.28519964609539,0.208224612139586,0.240531918911878,0.196975878977293,0.153095895002225,0.195526348735647,0.146465904697095,0.17412440363753,0.146194820236087,0.113448784651407,0.0806485796754013,0.0862991923418469,0.0602338250278612,0.0813985132339312,0.0785439267410926,0.0805529232099214,0.0592878665908789,0.0477895998557695,0.0370967860044469,0.0245518991801291,0.0220948347587031,0.0271173000469793,0.0141156511212277,0.00421020020974083,0.00139948833541525,0.00235647064213628,0.000157197825903538,2.96082504560569e-05,0.0932500742120908
"28",0.902077277367043,0.541756445806635,0.447259124459885,0.335939943260068,0.321150399495822,0.311161962452745,0.245159877426033,0.214371229644054,0.188484724142998,0.227553088839252,0.205274663060927,0.175174935880304,0.156518515118899,0.129226025669903,0.0897388797625867,0.0901982384195182,0.0622243907943324,0.0828046672693003,0.078585389333428,0.082868273261646,0.0595914306743172,0.0483130664347804,0.0431929574748396,0.0251838187042978,0.027916959434576,0.0273515919326589,0.0273093830929316,0.00427551596750902,0.00195988796457366,0.00513760869285389,0.000494315687875119,3.40978766268195e-05,0.10065096721855
"29",0.913699643501045,0.705203579708666,0.458814368451004,0.385628430246423,0.369235295897592,0.380569045779091,0.259805408433537,0.246349424976344,0.190798474152484,0.227784069345114,0.232320765538831,0.191430303783821,0.173211428985529,0.141255043314314,0.104397984163223,0.107771977238048,0.0773228140189137,0.0900162494339605,0.0788412155252062,0.0902967863574573,0.0726732675881242,0.0519586430670214,0.0478594542567234,0.0269129475505626,0.0331911131780292,0.0295835461748835,0.0273144463246433,0.00737909661372082,0.00228289771129481,0.00575383276267891,0.000557991661251259,3.93418992384794e-05,0.100971328425843
"30",0.926052490818429,0.7254173677801,0.512943564998921,0.526877726322494,0.389160859609959,0.386619017204173,0.358376672045578,0.248743990936037,0.204964105595154,0.229064667647079,0.264602792603368,0.240288051788571,0.181134403777304,0.152608328593905,0.118721803963294,0.108784489558902,0.0788175870825771,0.101359084758415,0.0834305450088352,0.0909279833720148,0.0732782441826358,0.0522038110872604,0.0518084320732384,0.0389157834452097,0.0345068031234349,0.0310536868696319,0.0331386339361651,0.00785300934578067,0.00649161059928986,0.00598420114604629,0.000661269251645134,5.42670216439833e-05,0.102880643856774
"31",0.937750572043221,0.805392480593965,0.604700170136638,0.553718363363614,0.442116820673175,0.437269256412333,0.360317791718177,0.303391098157511,0.314496205443765,0.249918247302087,0.28400606562404,0.270443262496011,0.18827517037672,0.16019651945084,0.122164912564504,0.111241983020285,0.12616055827298,0.124144050595026,0.0880176301632882,0.0967086265128883,0.0780744089435287,0.0585730269220853,0.0602698612283261,0.0678204903776962,0.0446738487188315,0.039774595427141,0.0353295294471381,0.00827141425021681,0.00688430780356498,0.00635874899583991,0.000986078492604143,0.000244730667628872,0.103931712984872
"32",0.944464649400174,0.811264083538804,0.616022909304152,0.604485457853825,0.46449118620289,0.447820851926017,0.471484457864461,0.325437584248635,0.452042451831899,0.379331640204742,0.349054652262027,0.275128087524981,0.265044323903622,0.220750094629321,0.196111335554472,0.124797869403209,0.153262924322907,0.169173152727213,0.0896751147165677,0.11748410605171,0.0921813103938725,0.061362911361792,0.0631004167309312,0.0703319245200676,0.059979206655805,0.0446097202347469,0.0384191692304249,0.0111613555638374,0.0190941533025076,0.0140344788121798,0.00123701823615415,0.000623666629019858,0.106783479885566
"33",0.956464532684784,0.839732456803356,0.684736707884233,0.698219695220754,0.467484710445656,0.458129744651123,0.490648128458028,0.676212687547767,0.504926652474474,0.479109473019022,0.476891702467045,0.317170073596596,0.276222699733916,0.27943463713346,0.371775688963114,0.294303458843895,0.21944173759717,0.183136363847268,0.118341791141645,0.126246551247708,0.0978487588919775,0.122083852881541,0.126303239821692,0.0855137856786903,0.0873796739133725,0.0813904155209133,0.0507639734315423,0.0260287360364385,0.0195771120129662,0.0152639377032472,0.00233021483034774,0.000697026745371882,0.122461882338743
