"","file","func","value","site","tile","res","type"
"10521","ORNL_2018_DEM_mosaic_2025-11-14_9_5m.tif","Std2",0.0212687723100512,"ORNL",9,5,"ridged"
"10522","RMNP_2020_DEM_mosaic_2025-11-14_1_100m.tif","Std1",0,"RMNP",1,100,"high-relief"
"10523","RMNP_2020_DEM_mosaic_2025-11-14_1_100m.tif","Std2",0.0135197427654265,"RMNP",1,100,"high-relief"
"10524","RMNP_2020_DEM_mosaic_2025-11-14_1_10m.tif","Std1",0,"RMNP",1,10,"high-relief"
"10525","RMNP_2020_DEM_mosaic_2025-11-14_1_10m.tif","Std2",0.0326562993727748,"RMNP",1,10,"high-relief"
"10526","RMNP_2020_DEM_mosaic_2025-11-14_1_15m.tif","Std1",0,"RMNP",1,15,"high-relief"
"10527","RMNP_2020_DEM_mosaic_2025-11-14_1_15m.tif","Std2",0.0290798782408213,"RMNP",1,15,"high-relief"
"10528","RMNP_2020_DEM_mosaic_2025-11-14_1_1m.tif","Std1",90,"RMNP",1,1,"high-relief"
"10529","RMNP_2020_DEM_mosaic_2025-11-14_1_1m.tif","Std2",0.037999129415846,"RMNP",1,1,"high-relief"
"10530","RMNP_2020_DEM_mosaic_2025-11-14_1_30m.tif","Std1",0,"RMNP",1,30,"high-relief"
"10531","RMNP_2020_DEM_mosaic_2025-11-14_1_30m.tif","Std2",0.0271094608095032,"RMNP",1,30,"high-relief"
"10532","RMNP_2020_DEM_mosaic_2025-11-14_1_50m.tif","Std1",0,"RMNP",1,50,"high-relief"
"10533","RMNP_2020_DEM_mosaic_2025-11-14_1_50m.tif","Std2",0.0192627048846892,"RMNP",1,50,"high-relief"
"10534","RMNP_2020_DEM_mosaic_2025-11-14_1_5m.tif","Std1",0,"RMNP",1,5,"high-relief"
"10535","RMNP_2020_DEM_mosaic_2025-11-14_1_5m.tif","Std2",0.0384200882113908,"RMNP",1,5,"high-relief"
"10536","RMNP_2020_DEM_mosaic_2025-11-14_2_100m.tif","Std1",0,"RMNP",2,100,"high-relief"
"10537","RMNP_2020_DEM_mosaic_2025-11-14_2_100m.tif","Std2",0.0172498642254466,"RMNP",2,100,"high-relief"
"10538","RMNP_2020_DEM_mosaic_2025-11-14_2_10m.tif","Std1",0,"RMNP",2,10,"high-relief"
"10539","RMNP_2020_DEM_mosaic_2025-11-14_2_10m.tif","Std2",0.0329034202378438,"RMNP",2,10,"high-relief"
"10540","RMNP_2020_DEM_mosaic_2025-11-14_2_15m.tif","Std1",0,"RMNP",2,15,"high-relief"
"10541","RMNP_2020_DEM_mosaic_2025-11-14_2_15m.tif","Std2",0.0303108891583747,"RMNP",2,15,"high-relief"
"10542","RMNP_2020_DEM_mosaic_2025-11-14_2_1m.tif","Std1",90,"RMNP",2,1,"high-relief"
"10543","RMNP_2020_DEM_mosaic_2025-11-14_2_1m.tif","Std2",0.0310591529801125,"RMNP",2,1,"high-relief"
"10544","RMNP_2020_DEM_mosaic_2025-11-14_2_30m.tif","Std1",90,"RMNP",2,30,"high-relief"
"10545","RMNP_2020_DEM_mosaic_2025-11-14_2_30m.tif","Std2",0.0184084156521365,"RMNP",2,30,"high-relief"
"10546","RMNP_2020_DEM_mosaic_2025-11-14_2_50m.tif","Std1",0,"RMNP",2,50,"high-relief"
"10547","RMNP_2020_DEM_mosaic_2025-11-14_2_50m.tif","Std2",0.0226979313755199,"RMNP",2,50,"high-relief"
"10548","RMNP_2020_DEM_mosaic_2025-11-14_2_5m.tif","Std1",0,"RMNP",2,5,"high-relief"
"10549","RMNP_2020_DEM_mosaic_2025-11-14_2_5m.tif","Std2",0.0364366961053603,"RMNP",2,5,"high-relief"
"10550","RMNP_2020_DEM_mosaic_2025-11-14_3_100m.tif","Std1",0,"RMNP",3,100,"high-relief"
"10551","RMNP_2020_DEM_mosaic_2025-11-14_3_100m.tif","Std2",0.00997273360700718,"RMNP",3,100,"high-relief"
"10552","RMNP_2020_DEM_mosaic_2025-11-14_3_10m.tif","Std1",0,"RMNP",3,10,"high-relief"
"10553","RMNP_2020_DEM_mosaic_2025-11-14_3_10m.tif","Std2",0.0203142971521166,"RMNP",3,10,"high-relief"
"10554","RMNP_2020_DEM_mosaic_2025-11-14_3_15m.tif","Std1",0,"RMNP",3,15,"high-relief"
"10555","RMNP_2020_DEM_mosaic_2025-11-14_3_15m.tif","Std2",0.0184061166328722,"RMNP",3,15,"high-relief"
"10556","RMNP_2020_DEM_mosaic_2025-11-14_3_1m.tif","Std1",90,"RMNP",3,1,"high-relief"
"10557","RMNP_2020_DEM_mosaic_2025-11-14_3_1m.tif","Std2",0.0255511521270243,"RMNP",3,1,"high-relief"
"10558","RMNP_2020_DEM_mosaic_2025-11-14_3_30m.tif","Std1",90,"RMNP",3,30,"high-relief"
"10559","RMNP_2020_DEM_mosaic_2025-11-14_3_30m.tif","Std2",0.0176570823391608,"RMNP",3,30,"high-relief"
"10560","RMNP_2020_DEM_mosaic_2025-11-14_3_50m.tif","Std1",0,"RMNP",3,50,"high-relief"
"10561","RMNP_2020_DEM_mosaic_2025-11-14_3_50m.tif","Std2",0.0130289288506141,"RMNP",3,50,"high-relief"
"10562","RMNP_2020_DEM_mosaic_2025-11-14_3_5m.tif","Std1",0,"RMNP",3,5,"high-relief"
"10563","RMNP_2020_DEM_mosaic_2025-11-14_3_5m.tif","Std2",0.0235694139405783,"RMNP",3,5,"high-relief"
"10564","RMNP_2020_DEM_mosaic_2025-11-14_4_100m.tif","Std1",0,"RMNP",4,100,"high-relief"
"10565","RMNP_2020_DEM_mosaic_2025-11-14_4_100m.tif","Std2",0.00821377078146354,"RMNP",4,100,"high-relief"
"10566","RMNP_2020_DEM_mosaic_2025-11-14_4_10m.tif","Std1",0,"RMNP",4,10,"high-relief"
"10567","RMNP_2020_DEM_mosaic_2025-11-14_4_10m.tif","Std2",0.0165199402974842,"RMNP",4,10,"high-relief"
"10568","RMNP_2020_DEM_mosaic_2025-11-14_4_15m.tif","Std1",0,"RMNP",4,15,"high-relief"
"10569","RMNP_2020_DEM_mosaic_2025-11-14_4_15m.tif","Std2",0.0152097578752845,"RMNP",4,15,"high-relief"
"10570","RMNP_2020_DEM_mosaic_2025-11-14_4_1m.tif","Std1",0,"RMNP",4,1,"high-relief"
"10571","RMNP_2020_DEM_mosaic_2025-11-14_4_1m.tif","Std2",0.0233377601684389,"RMNP",4,1,"high-relief"
"10572","RMNP_2020_DEM_mosaic_2025-11-14_4_30m.tif","Std1",0,"RMNP",4,30,"high-relief"
"10573","RMNP_2020_DEM_mosaic_2025-11-14_4_30m.tif","Std2",0.0129291030943856,"RMNP",4,30,"high-relief"
"10574","RMNP_2020_DEM_mosaic_2025-11-14_4_50m.tif","Std1",0,"RMNP",4,50,"high-relief"
"10575","RMNP_2020_DEM_mosaic_2025-11-14_4_50m.tif","Std2",0.0108298407651459,"RMNP",4,50,"high-relief"
"10576","RMNP_2020_DEM_mosaic_2025-11-14_4_5m.tif","Std1",0,"RMNP",4,5,"high-relief"
"10577","RMNP_2020_DEM_mosaic_2025-11-14_4_5m.tif","Std2",0.0189707086342021,"RMNP",4,5,"high-relief"
"10578","RMNP_2020_DEM_mosaic_2025-11-14_5_100m.tif","Std1",0,"RMNP",5,100,"high-relief"
"10579","RMNP_2020_DEM_mosaic_2025-11-14_5_100m.tif","Std2",0.00936766638641349,"RMNP",5,100,"high-relief"
"10580","RMNP_2020_DEM_mosaic_2025-11-14_5_10m.tif","Std1",0,"RMNP",5,10,"high-relief"
"10581","RMNP_2020_DEM_mosaic_2025-11-14_5_10m.tif","Std2",0.015900481421485,"RMNP",5,10,"high-relief"
"10582","RMNP_2020_DEM_mosaic_2025-11-14_5_15m.tif","Std1",0,"RMNP",5,15,"high-relief"
"10583","RMNP_2020_DEM_mosaic_2025-11-14_5_15m.tif","Std2",0.0147069161726199,"RMNP",5,15,"high-relief"
"10584","RMNP_2020_DEM_mosaic_2025-11-14_5_1m.tif","Std1",0,"RMNP",5,1,"high-relief"
"10585","RMNP_2020_DEM_mosaic_2025-11-14_5_1m.tif","Std2",0.0212256330977331,"RMNP",5,1,"high-relief"
"10586","RMNP_2020_DEM_mosaic_2025-11-14_5_30m.tif","Std1",90,"RMNP",5,30,"high-relief"
"10587","RMNP_2020_DEM_mosaic_2025-11-14_5_30m.tif","Std2",0.00931047226108598,"RMNP",5,30,"high-relief"
"10588","RMNP_2020_DEM_mosaic_2025-11-14_5_50m.tif","Std1",0,"RMNP",5,50,"high-relief"
"10589","RMNP_2020_DEM_mosaic_2025-11-14_5_50m.tif","Std2",0.0114008011480956,"RMNP",5,50,"high-relief"
"10590","RMNP_2020_DEM_mosaic_2025-11-14_5_5m.tif","Std1",0,"RMNP",5,5,"high-relief"
"10591","RMNP_2020_DEM_mosaic_2025-11-14_5_5m.tif","Std2",0.0177936880190701,"RMNP",5,5,"high-relief"
"10592","RMNP_2020_DEM_mosaic_2025-11-14_6_100m.tif","Std1",0,"RMNP",6,100,"high-relief"
"10593","RMNP_2020_DEM_mosaic_2025-11-14_6_100m.tif","Std2",0.0118805615793903,"RMNP",6,100,"high-relief"
"10594","RMNP_2020_DEM_mosaic_2025-11-14_6_10m.tif","Std1",0,"RMNP",6,10,"high-relief"
"10595","RMNP_2020_DEM_mosaic_2025-11-14_6_10m.tif","Std2",0.0229224294647439,"RMNP",6,10,"high-relief"
"10596","RMNP_2020_DEM_mosaic_2025-11-14_6_15m.tif","Std1",0,"RMNP",6,15,"high-relief"
"10597","RMNP_2020_DEM_mosaic_2025-11-14_6_15m.tif","Std2",0.0209617294486524,"RMNP",6,15,"high-relief"
"10598","RMNP_2020_DEM_mosaic_2025-11-14_6_1m.tif","Std1",90,"RMNP",6,1,"high-relief"
"10599","RMNP_2020_DEM_mosaic_2025-11-14_6_1m.tif","Std2",0.017171580940225,"RMNP",6,1,"high-relief"
"10600","RMNP_2020_DEM_mosaic_2025-11-14_6_30m.tif","Std1",90,"RMNP",6,30,"high-relief"
"10601","RMNP_2020_DEM_mosaic_2025-11-14_6_30m.tif","Std2",0.0121851768102837,"RMNP",6,30,"high-relief"
"10602","RMNP_2020_DEM_mosaic_2025-11-14_6_50m.tif","Std1",0,"RMNP",6,50,"high-relief"
"10603","RMNP_2020_DEM_mosaic_2025-11-14_6_50m.tif","Std2",0.015162724625234,"RMNP",6,50,"high-relief"
"10604","RMNP_2020_DEM_mosaic_2025-11-14_6_5m.tif","Std1",90,"RMNP",6,5,"high-relief"
"10605","RMNP_2020_DEM_mosaic_2025-11-14_6_5m.tif","Std2",0.0247086048684567,"RMNP",6,5,"high-relief"
"10606","RMNP_2020_DEM_mosaic_2025-11-14_7_100m.tif","Std1",0,"RMNP",7,100,"high-relief"
"10607","RMNP_2020_DEM_mosaic_2025-11-14_7_100m.tif","Std2",0.00958244363450778,"RMNP",7,100,"high-relief"
"10608","RMNP_2020_DEM_mosaic_2025-11-14_7_10m.tif","Std1",0,"RMNP",7,10,"high-relief"
"10609","RMNP_2020_DEM_mosaic_2025-11-14_7_10m.tif","Std2",0.0174878619663001,"RMNP",7,10,"high-relief"
"10610","RMNP_2020_DEM_mosaic_2025-11-14_7_15m.tif","Std1",0,"RMNP",7,15,"high-relief"
"10611","RMNP_2020_DEM_mosaic_2025-11-14_7_15m.tif","Std2",0.0160919747073276,"RMNP",7,15,"high-relief"
"10612","RMNP_2020_DEM_mosaic_2025-11-14_7_1m.tif","Std1",90,"RMNP",7,1,"high-relief"
"10613","RMNP_2020_DEM_mosaic_2025-11-14_7_1m.tif","Std2",0.0208301660397696,"RMNP",7,1,"high-relief"
"10614","RMNP_2020_DEM_mosaic_2025-11-14_7_30m.tif","Std1",90,"RMNP",7,30,"high-relief"
"10615","RMNP_2020_DEM_mosaic_2025-11-14_7_30m.tif","Std2",0.0152161453363147,"RMNP",7,30,"high-relief"
"10616","RMNP_2020_DEM_mosaic_2025-11-14_7_50m.tif","Std1",0,"RMNP",7,50,"high-relief"
"10617","RMNP_2020_DEM_mosaic_2025-11-14_7_50m.tif","Std2",0.0121191877193995,"RMNP",7,50,"high-relief"
"10618","RMNP_2020_DEM_mosaic_2025-11-14_7_5m.tif","Std1",0,"RMNP",7,5,"high-relief"
"10619","RMNP_2020_DEM_mosaic_2025-11-14_7_5m.tif","Std2",0.0197452524202667,"RMNP",7,5,"high-relief"
"10620","RMNP_2020_DEM_mosaic_2025-11-14_8_100m.tif","Std1",0,"RMNP",8,100,"high-relief"
"10621","RMNP_2020_DEM_mosaic_2025-11-14_8_100m.tif","Std2",0.00774090421894537,"RMNP",8,100,"high-relief"
"10622","RMNP_2020_DEM_mosaic_2025-11-14_8_10m.tif","Std1",0,"RMNP",8,10,"high-relief"
"10623","RMNP_2020_DEM_mosaic_2025-11-14_8_10m.tif","Std2",0.013517137792471,"RMNP",8,10,"high-relief"
"10624","RMNP_2020_DEM_mosaic_2025-11-14_8_15m.tif","Std1",0,"RMNP",8,15,"high-relief"
"10625","RMNP_2020_DEM_mosaic_2025-11-14_8_15m.tif","Std2",0.0125297819868983,"RMNP",8,15,"high-relief"
"10626","RMNP_2020_DEM_mosaic_2025-11-14_8_1m.tif","Std1",0,"RMNP",8,1,"high-relief"
"10627","RMNP_2020_DEM_mosaic_2025-11-14_8_1m.tif","Std2",0.0186765608005431,"RMNP",8,1,"high-relief"
"10628","RMNP_2020_DEM_mosaic_2025-11-14_8_30m.tif","Std1",0,"RMNP",8,30,"high-relief"
"10629","RMNP_2020_DEM_mosaic_2025-11-14_8_30m.tif","Std2",0.0115919296249522,"RMNP",8,30,"high-relief"
"10630","RMNP_2020_DEM_mosaic_2025-11-14_8_50m.tif","Std1",0,"RMNP",8,50,"high-relief"
"10631","RMNP_2020_DEM_mosaic_2025-11-14_8_50m.tif","Std2",0.00948494793044683,"RMNP",8,50,"high-relief"
"10632","RMNP_2020_DEM_mosaic_2025-11-14_8_5m.tif","Std1",0,"RMNP",8,5,"high-relief"
"10633","RMNP_2020_DEM_mosaic_2025-11-14_8_5m.tif","Std2",0.0152776813847859,"RMNP",8,5,"high-relief"
"10634","RMNP_2020_DEM_mosaic_2025-11-14_9_100m.tif","Std1",0,"RMNP",9,100,"high-relief"
"10635","RMNP_2020_DEM_mosaic_2025-11-14_9_100m.tif","Std2",0.010370175099679,"RMNP",9,100,"high-relief"
"10636","RMNP_2020_DEM_mosaic_2025-11-14_9_10m.tif","Std1",0,"RMNP",9,10,"high-relief"
"10637","RMNP_2020_DEM_mosaic_2025-11-14_9_10m.tif","Std2",0.0170715025316773,"RMNP",9,10,"high-relief"
"10638","RMNP_2020_DEM_mosaic_2025-11-14_9_15m.tif","Std1",0,"RMNP",9,15,"high-relief"
"10639","RMNP_2020_DEM_mosaic_2025-11-14_9_15m.tif","Std2",0.0161288926033197,"RMNP",9,15,"high-relief"
"10640","RMNP_2020_DEM_mosaic_2025-11-14_9_1m.tif","Std1",0,"RMNP",9,1,"high-relief"
"10641","RMNP_2020_DEM_mosaic_2025-11-14_9_1m.tif","Std2",0.0203625139363035,"RMNP",9,1,"high-relief"
"10642","RMNP_2020_DEM_mosaic_2025-11-14_9_30m.tif","Std1",0,"RMNP",9,30,"high-relief"
"10643","RMNP_2020_DEM_mosaic_2025-11-14_9_30m.tif","Std2",0.0150578407545793,"RMNP",9,30,"high-relief"
"10644","RMNP_2020_DEM_mosaic_2025-11-14_9_50m.tif","Std1",0,"RMNP",9,50,"high-relief"
"10645","RMNP_2020_DEM_mosaic_2025-11-14_9_50m.tif","Std2",0.0127123533614421,"RMNP",9,50,"high-relief"
"10646","RMNP_2020_DEM_mosaic_2025-11-14_9_5m.tif","Std1",0,"RMNP",9,5,"high-relief"
"10647","RMNP_2020_DEM_mosaic_2025-11-14_9_5m.tif","Std2",0.0186578874786823,"RMNP",9,5,"high-relief"
"10648","CPER_2020_DEM_mosaic_2025-11-14_1_100m.tif","Std1",0,"CPER",1,100,"flat"
"10649","CPER_2020_DEM_mosaic_2025-11-14_1_100m.tif","Std2",0.0113218155590454,"CPER",1,100,"flat"
"10650","CPER_2020_DEM_mosaic_2025-11-14_1_10m.tif","Std1",0,"CPER",1,10,"flat"
"10651","CPER_2020_DEM_mosaic_2025-11-14_1_10m.tif","Std2",0.021477210067421,"CPER",1,10,"flat"
"10652","CPER_2020_DEM_mosaic_2025-11-14_1_15m.tif","Std1",0,"CPER",1,15,"flat"
"10653","CPER_2020_DEM_mosaic_2025-11-14_1_15m.tif","Std2",0.0199669989491348,"CPER",1,15,"flat"
"10654","CPER_2020_DEM_mosaic_2025-11-14_1_1m.tif","Std1",90,"CPER",1,1,"flat"
"10655","CPER_2020_DEM_mosaic_2025-11-14_1_1m.tif","Std2",0.0285641239972915,"CPER",1,1,"flat"
"10656","CPER_2020_DEM_mosaic_2025-11-14_1_30m.tif","Std1",0,"CPER",1,30,"flat"
"10657","CPER_2020_DEM_mosaic_2025-11-14_1_30m.tif","Std2",0.0190454802192718,"CPER",1,30,"flat"
"10658","CPER_2020_DEM_mosaic_2025-11-14_1_50m.tif","Std1",0,"CPER",1,50,"flat"
"10659","CPER_2020_DEM_mosaic_2025-11-14_1_50m.tif","Std2",0.0148450824601535,"CPER",1,50,"flat"
"10660","CPER_2020_DEM_mosaic_2025-11-14_1_5m.tif","Std1",0,"CPER",1,5,"flat"
"10661","CPER_2020_DEM_mosaic_2025-11-14_1_5m.tif","Std2",0.0240575802446003,"CPER",1,5,"flat"
"10662","CPER_2020_DEM_mosaic_2025-11-14_2_100m.tif","Std1",0,"CPER",2,100,"flat"
"10663","CPER_2020_DEM_mosaic_2025-11-14_2_100m.tif","Std2",0.0122804343406194,"CPER",2,100,"flat"
"10664","CPER_2020_DEM_mosaic_2025-11-14_2_10m.tif","Std1",0,"CPER",2,10,"flat"
"10665","CPER_2020_DEM_mosaic_2025-11-14_2_10m.tif","Std2",0.0262518057686448,"CPER",2,10,"flat"
"10666","CPER_2020_DEM_mosaic_2025-11-14_2_15m.tif","Std1",0,"CPER",2,15,"flat"
"10667","CPER_2020_DEM_mosaic_2025-11-14_2_15m.tif","Std2",0.0237299903398908,"CPER",2,15,"flat"
"10668","CPER_2020_DEM_mosaic_2025-11-14_2_1m.tif","Std1",90,"CPER",2,1,"flat"
"10669","CPER_2020_DEM_mosaic_2025-11-14_2_1m.tif","Std2",0.0326052060357449,"CPER",2,1,"flat"
"10670","CPER_2020_DEM_mosaic_2025-11-14_2_30m.tif","Std1",0,"CPER",2,30,"flat"
"10671","CPER_2020_DEM_mosaic_2025-11-14_2_30m.tif","Std2",0.021553372266619,"CPER",2,30,"flat"
"10672","CPER_2020_DEM_mosaic_2025-11-14_2_50m.tif","Std1",0,"CPER",2,50,"flat"
"10673","CPER_2020_DEM_mosaic_2025-11-14_2_50m.tif","Std2",0.0167276718625666,"CPER",2,50,"flat"
"10674","CPER_2020_DEM_mosaic_2025-11-14_2_5m.tif","Std1",0,"CPER",2,5,"flat"
"10675","CPER_2020_DEM_mosaic_2025-11-14_2_5m.tif","Std2",0.030221164498103,"CPER",2,5,"flat"
"10676","CPER_2020_DEM_mosaic_2025-11-14_3_100m.tif","Std1",0,"CPER",3,100,"flat"
"10677","CPER_2020_DEM_mosaic_2025-11-14_3_100m.tif","Std2",0.0110327951336469,"CPER",3,100,"flat"
"10678","CPER_2020_DEM_mosaic_2025-11-14_3_10m.tif","Std1",0,"CPER",3,10,"flat"
"10679","CPER_2020_DEM_mosaic_2025-11-14_3_10m.tif","Std2",0.0193421178186371,"CPER",3,10,"flat"
"10680","CPER_2020_DEM_mosaic_2025-11-14_3_15m.tif","Std1",0,"CPER",3,15,"flat"
"10681","CPER_2020_DEM_mosaic_2025-11-14_3_15m.tif","Std2",0.0183105589660514,"CPER",3,15,"flat"
"10682","CPER_2020_DEM_mosaic_2025-11-14_3_1m.tif","Std1",0,"CPER",3,1,"flat"
"10683","CPER_2020_DEM_mosaic_2025-11-14_3_1m.tif","Std2",0.0250230683801579,"CPER",3,1,"flat"
"10684","CPER_2020_DEM_mosaic_2025-11-14_3_30m.tif","Std1",0,"CPER",3,30,"flat"
"10685","CPER_2020_DEM_mosaic_2025-11-14_3_30m.tif","Std2",0.0174539812563416,"CPER",3,30,"flat"
"10686","CPER_2020_DEM_mosaic_2025-11-14_3_50m.tif","Std1",0,"CPER",3,50,"flat"
"10687","CPER_2020_DEM_mosaic_2025-11-14_3_50m.tif","Std2",0.0140693083109935,"CPER",3,50,"flat"
"10688","CPER_2020_DEM_mosaic_2025-11-14_3_5m.tif","Std1",0,"CPER",3,5,"flat"
"10689","CPER_2020_DEM_mosaic_2025-11-14_3_5m.tif","Std2",0.0211584096147784,"CPER",3,5,"flat"
"10690","CPER_2020_DEM_mosaic_2025-11-14_4_100m.tif","Std1",0,"CPER",4,100,"flat"
"10691","CPER_2020_DEM_mosaic_2025-11-14_4_100m.tif","Std2",0.0108086074729487,"CPER",4,100,"flat"
"10692","CPER_2020_DEM_mosaic_2025-11-14_4_10m.tif","Std1",0,"CPER",4,10,"flat"
"10693","CPER_2020_DEM_mosaic_2025-11-14_4_10m.tif","Std2",0.0236758801701813,"CPER",4,10,"flat"
"10694","CPER_2020_DEM_mosaic_2025-11-14_4_15m.tif","Std1",0,"CPER",4,15,"flat"
"10695","CPER_2020_DEM_mosaic_2025-11-14_4_15m.tif","Std2",0.021552887676475,"CPER",4,15,"flat"
"10696","CPER_2020_DEM_mosaic_2025-11-14_4_1m.tif","Std1",90,"CPER",4,1,"flat"
"10697","CPER_2020_DEM_mosaic_2025-11-14_4_1m.tif","Std2",0.0259539059311886,"CPER",4,1,"flat"
"10698","CPER_2020_DEM_mosaic_2025-11-14_4_30m.tif","Std1",90,"CPER",4,30,"flat"
"10699","CPER_2020_DEM_mosaic_2025-11-14_4_30m.tif","Std2",0.0137376259034332,"CPER",4,30,"flat"
"10700","CPER_2020_DEM_mosaic_2025-11-14_4_50m.tif","Std1",0,"CPER",4,50,"flat"
"10701","CPER_2020_DEM_mosaic_2025-11-14_4_50m.tif","Std2",0.0150668797217045,"CPER",4,50,"flat"
"10702","CPER_2020_DEM_mosaic_2025-11-14_4_5m.tif","Std1",0,"CPER",4,5,"flat"
"10703","CPER_2020_DEM_mosaic_2025-11-14_4_5m.tif","Std2",0.0269449198396767,"CPER",4,5,"flat"
"10704","CPER_2020_DEM_mosaic_2025-11-14_5_100m.tif","Std1",0,"CPER",5,100,"flat"
"10705","CPER_2020_DEM_mosaic_2025-11-14_5_100m.tif","Std2",0.0107800050768683,"CPER",5,100,"flat"
"10706","CPER_2020_DEM_mosaic_2025-11-14_5_10m.tif","Std1",0,"CPER",5,10,"flat"
"10707","CPER_2020_DEM_mosaic_2025-11-14_5_10m.tif","Std2",0.0223029330425083,"CPER",5,10,"flat"
"10708","CPER_2020_DEM_mosaic_2025-11-14_5_15m.tif","Std1",0,"CPER",5,15,"flat"
"10709","CPER_2020_DEM_mosaic_2025-11-14_5_15m.tif","Std2",0.0205244726118988,"CPER",5,15,"flat"
"10710","CPER_2020_DEM_mosaic_2025-11-14_5_1m.tif","Std1",90,"CPER",5,1,"flat"
"10711","CPER_2020_DEM_mosaic_2025-11-14_5_1m.tif","Std2",0.0294526398377055,"CPER",5,1,"flat"
"10712","CPER_2020_DEM_mosaic_2025-11-14_5_30m.tif","Std1",0,"CPER",5,30,"flat"
"10713","CPER_2020_DEM_mosaic_2025-11-14_5_30m.tif","Std2",0.0190334601675032,"CPER",5,30,"flat"
"10714","CPER_2020_DEM_mosaic_2025-11-14_5_50m.tif","Std1",0,"CPER",5,50,"flat"
"10715","CPER_2020_DEM_mosaic_2025-11-14_5_50m.tif","Std2",0.0143401823293358,"CPER",5,50,"flat"
"10716","CPER_2020_DEM_mosaic_2025-11-14_5_5m.tif","Std1",0,"CPER",5,5,"flat"
"10717","CPER_2020_DEM_mosaic_2025-11-14_5_5m.tif","Std2",0.0254095599160897,"CPER",5,5,"flat"
"10718","CPER_2020_DEM_mosaic_2025-11-14_6_100m.tif","Std1",0,"CPER",6,100,"flat"
"10719","CPER_2020_DEM_mosaic_2025-11-14_6_100m.tif","Std2",0.00888970952862886,"CPER",6,100,"flat"
"10720","CPER_2020_DEM_mosaic_2025-11-14_6_10m.tif","Std1",0,"CPER",6,10,"flat"
"10721","CPER_2020_DEM_mosaic_2025-11-14_6_10m.tif","Std2",0.0163680367401406,"CPER",6,10,"flat"
"10722","CPER_2020_DEM_mosaic_2025-11-14_6_15m.tif","Std1",0,"CPER",6,15,"flat"
"10723","CPER_2020_DEM_mosaic_2025-11-14_6_15m.tif","Std2",0.015193802572254,"CPER",6,15,"flat"
"10724","CPER_2020_DEM_mosaic_2025-11-14_6_1m.tif","Std1",0,"CPER",6,1,"flat"
"10725","CPER_2020_DEM_mosaic_2025-11-14_6_1m.tif","Std2",0.0225272106957994,"CPER",6,1,"flat"
"10726","CPER_2020_DEM_mosaic_2025-11-14_6_30m.tif","Std1",0,"CPER",6,30,"flat"
"10727","CPER_2020_DEM_mosaic_2025-11-14_6_30m.tif","Std2",0.0139491112536123,"CPER",6,30,"flat"
"10728","CPER_2020_DEM_mosaic_2025-11-14_6_50m.tif","Std1",0,"CPER",6,50,"flat"
"10729","CPER_2020_DEM_mosaic_2025-11-14_6_50m.tif","Std2",0.0112987286909034,"CPER",6,50,"flat"
"10730","CPER_2020_DEM_mosaic_2025-11-14_6_5m.tif","Std1",0,"CPER",6,5,"flat"
"10731","CPER_2020_DEM_mosaic_2025-11-14_6_5m.tif","Std2",0.0185049458130297,"CPER",6,5,"flat"
"10732","CPER_2020_DEM_mosaic_2025-11-14_7_100m.tif","Std1",0,"CPER",7,100,"flat"
"10733","CPER_2020_DEM_mosaic_2025-11-14_7_100m.tif","Std2",0.00885987999408206,"CPER",7,100,"flat"
"10734","CPER_2020_DEM_mosaic_2025-11-14_7_10m.tif","Std1",0,"CPER",7,10,"flat"
"10735","CPER_2020_DEM_mosaic_2025-11-14_7_10m.tif","Std2",0.0158331478080584,"CPER",7,10,"flat"
"10736","CPER_2020_DEM_mosaic_2025-11-14_7_15m.tif","Std1",0,"CPER",7,15,"flat"
"10737","CPER_2020_DEM_mosaic_2025-11-14_7_15m.tif","Std2",0.0148287491472204,"CPER",7,15,"flat"
"10738","CPER_2020_DEM_mosaic_2025-11-14_7_1m.tif","Std1",0,"CPER",7,1,"flat"
"10739","CPER_2020_DEM_mosaic_2025-11-14_7_1m.tif","Std2",0.0217490689080651,"CPER",7,1,"flat"
"10740","CPER_2020_DEM_mosaic_2025-11-14_7_30m.tif","Std1",0,"CPER",7,30,"flat"
"10741","CPER_2020_DEM_mosaic_2025-11-14_7_30m.tif","Std2",0.0148736350528844,"CPER",7,30,"flat"
"10742","CPER_2020_DEM_mosaic_2025-11-14_7_50m.tif","Std1",0,"CPER",7,50,"flat"
"10743","CPER_2020_DEM_mosaic_2025-11-14_7_50m.tif","Std2",0.0113313849126523,"CPER",7,50,"flat"
"10744","CPER_2020_DEM_mosaic_2025-11-14_7_5m.tif","Std1",0,"CPER",7,5,"flat"
"10745","CPER_2020_DEM_mosaic_2025-11-14_7_5m.tif","Std2",0.0176749834530216,"CPER",7,5,"flat"
"10746","CPER_2020_DEM_mosaic_2025-11-14_8_100m.tif","Std1",0,"CPER",8,100,"flat"
"10747","CPER_2020_DEM_mosaic_2025-11-14_8_100m.tif","Std2",0.01681660373385,"CPER",8,100,"flat"
"10748","CPER_2020_DEM_mosaic_2025-11-14_8_10m.tif","Std1",0,"CPER",8,10,"flat"
"10749","CPER_2020_DEM_mosaic_2025-11-14_8_10m.tif","Std2",0.0306785063941042,"CPER",8,10,"flat"
"10750","CPER_2020_DEM_mosaic_2025-11-14_8_15m.tif","Std1",0,"CPER",8,15,"flat"
