"","PC1_Rval","PC2_Rval","PC3_Rval","PC4_Rval","PC5_Rval","PC6_Rval","PC7_Rval","PC8_Rval","PC9_Rval","PC10_Rval","PC11_Rval","PC12_Rval","PC13_Rval","PC14_Rval","PC15_Rval","PC16_Rval","PC17_Rval","PC18_Rval","PC19_Rval","PC20_Rval","PC21_Rval","PC22_Rval","PC23_Rval","PC24_Rval","PC25_Rval","PC26_Rval","PC27_Rval","PC28_Rval","PC29_Rval","PC30_Rval","PC31_Rval","PC32_Rval","PC33_Rval","PC34_Rval"
"1",0.00786519655160574,0.00148132210606291,0.012763072201636,0.0132974249703864,0.00506869409514211,0.00470400902982329,0.000985749764457248,0.000688978752709317,0.00237658239014803,0.00334792063018036,0.00153958854885183,0.00825914311773622,0.00525162009547599,0.00470390204034662,0.00232782066722407,0.000443320946974833,0.00305472919601271,0.00208172189168532,0.00339579985828243,0.00150669365106204,0.000902398542436483,0.00023691564786228,0.000309194146410829,1.01312006294433e-05,0.00175365127416172,0.000145068280500426,0.00017039321128187,2.8896742466655e-05,2.03579727247527e-05,1.59164745373836e-06,2.51360465933513e-07,5.44475532802527e-08,6.92912462113593e-10,0.000903045322106588
"2",0.0245763529013492,0.0247953574950893,0.0233530449987116,0.0135821147284556,0.00521320025279004,0.0118957828452621,0.00475695037318381,0.00376025065941531,0.00509679064265598,0.0100639804366179,0.00751052934074139,0.0142419305361186,0.00566338889418506,0.00833008124488761,0.00486188349475652,0.00188590229245581,0.00440222183214966,0.00312893422131185,0.00706603950065442,0.00154043949111239,0.00140160928938594,0.000942059615860222,0.00177116161507199,0.000507577569883353,0.00237286213431118,0.000155512110812089,0.00022207487734883,9.7326655066997e-05,2.2718956702749e-05,1.37925781357442e-05,1.1541190912793e-06,1.61139105608669e-07,7.23764694211891e-09,0.00318019047828211
"3",0.033230952797007,0.0345244612836571,0.0338850919600652,0.014610011043215,0.0313595366709972,0.0293564330718238,0.00492981855703092,0.00541921794477349,0.0184807976089874,0.0162454694968237,0.0106677340872645,0.0221886765828357,0.00612368205408732,0.0090344216532797,0.00529344005928016,0.00282119681419963,0.00777343625937543,0.00530090478490048,0.00728746476289228,0.00219462685672987,0.00144357289548372,0.00161564518090409,0.0020571302084212,0.00095453546231563,0.00280805596890305,0.000182988725668198,0.000284099138501527,0.00011879199833396,3.42637961518296e-05,1.79219783976593e-05,1.32126825494317e-06,3.817403351468e-07,9.46169319896533e-09,0.00464101184245241
"4",0.0372747407927352,0.0425786078628946,0.0468007661523299,0.0152055104182241,0.0542858818104208,0.0389461348311801,0.00824641578504572,0.00739827914261025,0.019925501700624,0.0218590771746694,0.0115242275032383,0.0226051322001217,0.00903299814661292,0.0155786438239258,0.00922694529989595,0.00393476872091508,0.00919817667312723,0.00580129082948546,0.00905316630476968,0.00234642309512,0.00189706687658496,0.00746440099772891,0.00312958483436293,0.00119239654976512,0.00296317811369243,0.000555916246800366,0.00083613426250816,0.000132688526800931,8.60914261899382e-05,1.89549449754817e-05,1.77428749445219e-06,4.40234762958891e-07,1.55793799062733e-08,0.00535544207704662
"5",0.0871424060381209,0.0450134110810041,0.102245352896128,0.0494743410087125,0.0649534220761783,0.0464477939867746,0.0121884328879423,0.00845893427564088,0.0204074840273431,0.0222511150252805,0.012796868551332,0.0257133042217778,0.0125818151749388,0.0160924697899288,0.0100999456800811,0.0061338680370231,0.0113835898586528,0.00768515382957434,0.0103773411367384,0.00279332373228132,0.00210806495728091,0.0091582488125068,0.00340665195521362,0.00128045174700687,0.00324377724094036,0.00186683783495147,0.00107308593250845,0.000193592972798257,9.19221311265125e-05,1.98687759450042e-05,2.05215203990811e-06,7.17435756272475e-07,1.79683194258219e-08,0.00672113107932715
"6",0.0889612127229893,0.0741189420066956,0.11510387845339,0.0675651015106329,0.0692394627192308,0.0637003782219394,0.0131207862397529,0.0113930177142343,0.0243024058856048,0.0244438148771001,0.0188421804000139,0.027662713882543,0.017547722179266,0.0180401393963545,0.011274950359681,0.00633792045691069,0.0122455988671741,0.00797471102054655,0.0110947335811962,0.00514390524012954,0.00281825636619432,0.00950694724904812,0.00378271870489308,0.00257440926096442,0.0048537350375326,0.00192078282122567,0.0011023292822137,0.000226824298271487,0.000151292313252459,3.19117078252454e-05,2.07924852430261e-06,7.33176008655163e-07,2.01657661698676e-08,0.00765989187657133
"7",0.120680196679161,0.0778680738468277,0.14124162230024,0.0968933000045085,0.0705325993066766,0.0648014660110653,0.0133969520190943,0.0142693192328414,0.025524033888039,0.0260673415030496,0.0232515184250456,0.0305732167220686,0.0210972116008023,0.0195438137978345,0.0126864841577249,0.0199508921713181,0.0122718063358375,0.0109374109902372,0.0151648350973802,0.00751427408347413,0.00285758863263057,0.0101154219483472,0.00465932993467016,0.00273231366643043,0.00494115282914922,0.00240379051224932,0.00111983544770309,0.00024234154040842,0.000194516237695423,4.09505959731535e-05,3.12613141615683e-06,7.9374253745638e-07,2.05180715863348e-08,0.00949211989925159
"8",0.181885188675109,0.0977964655179546,0.14936085302685,0.100519522274053,0.0749128797402958,0.0703582176741794,0.0191943331510845,0.014819002542128,0.0266959187586033,0.026546156548098,0.0266593215834577,0.0323007228646413,0.0211111412157422,0.0373184907373427,0.0129252920438238,0.0207064851806144,0.0128901888059138,0.0147245766272237,0.0159064853337106,0.00823102107481344,0.00498086010336432,0.0117765241057493,0.00603522369720915,0.00345584353582268,0.00549210658724214,0.00265249275998646,0.00116922945993622,0.000280194437892672,0.000236502338240728,5.43105569274596e-05,4.41932270992742e-06,8.98532767166586e-07,2.19163464333183e-08,0.00966976067514947
"9",0.207877562650104,0.125610322710698,0.165444815844592,0.103194816124402,0.0835990924691516,0.0846791917026016,0.02134663349056,0.0228347997015639,0.0270577028195933,0.0301025518773096,0.0273261240624828,0.0351590099698541,0.0220263239856841,0.0409894919429229,0.0165075783856457,0.020929310564445,0.0158794062010666,0.0168698600723212,0.0168322545975703,0.00973973050887832,0.00553644586202243,0.0125662079416301,0.00623716709584897,0.00401771156577112,0.00556580943825442,0.00291628618650042,0.00117431323115872,0.00028227727669993,0.000237373147151177,5.5132867470171e-05,4.47676184923117e-06,9.07162811168898e-07,2.93260414116752e-08,0.0108072867918851
"10",0.210706331447079,0.141466872025304,0.17248757414832,0.12202792068864,0.110493813978784,0.0871642537676369,0.0220090075176452,0.0293029692779018,0.0285658629208332,0.0324457461166867,0.0275534729663564,0.0380053755980726,0.0243311146923125,0.0419817066226991,0.0272284798788123,0.0226550726502532,0.0174638926671999,0.0199434913729892,0.0185139465006973,0.0104886696656814,0.00560174863375531,0.0142971699747115,0.00647508414615099,0.00405772677473854,0.00662770781743966,0.00306291615767901,0.00221086274734281,0.000285743971808107,0.000356115583503145,5.92714395469008e-05,4.64736700141996e-06,9.20958523852684e-07,3.02466087066556e-08,0.011221931563977
