"","PC1_Rval","PC2_Rval","PC3_Rval","PC4_Rval","PC5_Rval","PC6_Rval","PC7_Rval","PC8_Rval","PC9_Rval","PC10_Rval","PC11_Rval","PC12_Rval","PC13_Rval","PC14_Rval","PC15_Rval","PC16_Rval","PC17_Rval","PC18_Rval","PC19_Rval","PC20_Rval","PC21_Rval","PC22_Rval","PC23_Rval","PC24_Rval","PC25_Rval","PC26_Rval","PC27_Rval","PC28_Rval","PC29_Rval","PC30_Rval","PC31_Rval","PC32_Rval","PC33_Rval"
"11",0.335696805529503,0.173588406716864,0.109280735013721,0.103537571180568,0.0675903074681703,0.096845694306249,0.0612385156036498,0.0455563992363147,0.0158194236198554,0.0494810496249045,0.0558644691642859,0.0404062654707835,0.0344588352531093,0.0361348816638297,0.0543011764562655,0.0253627471381255,0.0273972126173964,0.0196294935515422,0.0145168833203296,0.0303635435415985,0.0111339274319142,0.0138296401685838,0.00882054858508611,0.00443095651482843,0.00217862545888986,0.0034826891228971,0.00153546279451405,0.000194749554267513,0.000211392314265065,2.63659577235921e-06,2.42016235487225e-06,1.95671685926748e-08,0.0358557998570215
"12",0.342583620978347,0.177031829506551,0.116544629408288,0.107522660141395,0.0907616513578691,0.105618544403586,0.067022181483635,0.0534024687596556,0.015932606925355,0.0505456095371024,0.0621582129910164,0.046978083714486,0.0344630281529475,0.0396857744820281,0.0603120554607969,0.0258808903161448,0.0299404981307725,0.0327890770712933,0.0149399552712383,0.0323777236124542,0.0138720518579536,0.0142541894837782,0.010822536888669,0.00484030375728244,0.00275102046972344,0.00403027742261337,0.00175398528632194,0.000201395752139188,0.000239324618023981,3.02161622772165e-06,3.04945281514107e-06,2.35709292922295e-08,0.0370774836249322
"13",0.417185249892622,0.193115346759657,0.129344421644541,0.110952791793796,0.102725592194419,0.123026414872061,0.0734766016024469,0.0604626786404325,0.0162303880734202,0.0645352807837815,0.0708233234201219,0.0502875892887624,0.0515903743776472,0.0546126819754811,0.0607002280080671,0.0277941259635105,0.0305501715748429,0.0335613852541992,0.0180827564423929,0.0346670788891329,0.0138748238894789,0.014618034497703,0.0116521145497358,0.00515437387663145,0.0029333819886492,0.00421945854832764,0.00181386026385303,0.000230645046930857,0.000270849049704143,3.02523227901577e-06,3.07050619991236e-06,2.52130534186606e-08,0.0424428086024379
"14",0.433408629769308,0.197835936220232,0.129804175666035,0.170462751394293,0.115915448718104,0.12800585084055,0.0791917312217063,0.0759638332002976,0.0177224685795909,0.0647204705781741,0.0855449987283557,0.0557462189122105,0.0517106199615164,0.0576735300217783,0.0626756853594525,0.0289795411844792,0.0306883535480701,0.0336927847008224,0.0187010198560769,0.0386179227194023,0.0140075855314848,0.0149771149557051,0.0120981246882773,0.00528956758628883,0.00316816713892831,0.0043470438199257,0.0024301367371883,0.000233988577942316,0.000273793399042348,3.20939599576083e-06,3.29853855063001e-06,2.8497881739032e-08,0.04810921414985
"15",0.532889359175245,0.208951609519506,0.131323589034367,0.18442145349894,0.152176766826587,0.130645648126708,0.0816753198023167,0.0818222241933566,0.0228291395943666,0.0656812705522639,0.110704694393395,0.0584693145191406,0.0520552679945015,0.0628669305672946,0.070381384968028,0.039667362902765,0.0341245372325514,0.0367530298135538,0.0191863253199493,0.0404551556798515,0.0141087393981014,0.0162586614776353,0.0163308983666873,0.00580404265711281,0.00350882674222479,0.00493281999383267,0.00268182697731315,0.000477902328879855,0.000329115413815988,3.29597547876402e-06,4.19791415784327e-06,3.11920907978128e-08,0.057265376703176
"16",0.612578615095769,0.220232843005624,0.146479639035017,0.221368696305477,0.156460276801758,0.131054847467296,0.0872077785071388,0.0877775196851026,0.0254657959003731,0.0670914309863151,0.110772393947837,0.0629684401124123,0.0553041442362652,0.0678150150566946,0.0706369541320096,0.0439007479591864,0.0372044631238265,0.0382028319188713,0.0239135069853155,0.0413076881998962,0.0141847468936227,0.0171969906590831,0.0167401090816141,0.00739156348080385,0.00404535620709391,0.00515998878341662,0.00334147618661134,0.000565222997996507,0.000332439584568977,3.39466294638597e-06,4.51268329331833e-06,3.67569794395669e-08,0.0580940120001227
"17",0.615181916959443,0.227622136435347,0.153254648490753,0.223614856267953,0.160387007130609,0.143238276962973,0.0935631773493478,0.0921438143847921,0.029519636970982,0.0717923862499524,0.113020156106623,0.0641173240450527,0.0674418742678386,0.0709760143960558,0.0738546264903438,0.0471702171083276,0.0427182623688736,0.0431212404748069,0.0241517371504227,0.0418854477034263,0.0159937031458954,0.0172871199442794,0.0172563374468547,0.00741109750329484,0.00424987245994769,0.0052273142301126,0.0036420790985696,0.000618612881776608,0.000444676033894602,4.13193432385972e-06,5.22570455615452e-06,4.43006784295196e-08,0.0587861509802792
"18",0.638630303129031,0.239073753175957,0.169785490949631,0.227935466601873,0.166176301676555,0.149679178124818,0.116604240906606,0.101588365831097,0.0298145179020277,0.078033698251567,0.114219125037959,0.0652759867257666,0.0786869850320239,0.0722938387242526,0.0781286922919646,0.0639346822636168,0.044766982162453,0.0493053954336947,0.0256121213512318,0.0420599204784201,0.0191601431411905,0.0177282733720203,0.0173217011995445,0.00743074113226879,0.00518161214520725,0.0061943598830509,0.00386237517944087,0.000651661226353818,0.000578758915701975,4.8484641504669e-06,8.01563819464082e-06,4.62559033368153e-08,0.0639172175779426
"19",0.642022540706762,0.244922730985759,0.176719289676739,0.2395737365233,0.178097239327589,0.16627957817871,0.12153016725464,0.125539018225447,0.0323462772297137,0.0836789772058154,0.116082044406674,0.0718118776919101,0.0843299800223744,0.0744876459055651,0.0829762778307767,0.0679467916987314,0.0457316772296011,0.0516779651626493,0.0257814773494096,0.0425269876359538,0.0196692885347669,0.0180391827070016,0.0198230473074411,0.00819269281755316,0.0056077196848184,0.00674603324720158,0.00459293111436566,0.000686276497853076,0.000610142641258016,6.74393875765902e-06,8.05845562538351e-06,4.64042545040065e-08,0.0648069452358103
"20",0.647552337750579,0.262453810453595,0.204572711853365,0.241103070978499,0.186359400605431,0.172581164881417,0.129541125331665,0.127528108869181,0.0394826393110345,0.085680491449996,0.117792336866061,0.0725364707707457,0.0856757637539004,0.0746570031563013,0.0847354538043952,0.0710944710949772,0.0536409179831741,0.0545478275064112,0.0281935608050505,0.0456803938511548,0.020983473266937,0.0202824569880761,0.0202799330521902,0.00826616937683198,0.00586365241550922,0.00977229785456338,0.00516676888052823,0.000715008447166379,0.000736143793307723,1.07537587645058e-05,8.21370893875833e-06,4.88067877346063e-08,0.0651748136358163
