"","PC1_Rval","PC2_Rval","PC3_Rval","PC4_Rval","PC5_Rval","PC6_Rval","PC7_Rval","PC8_Rval","PC9_Rval","PC10_Rval","PC11_Rval","PC12_Rval","PC13_Rval","PC14_Rval","PC15_Rval","PC16_Rval","PC17_Rval","PC18_Rval","PC19_Rval","PC20_Rval","PC21_Rval","PC22_Rval","PC23_Rval","PC24_Rval","PC25_Rval","PC26_Rval","PC27_Rval","PC28_Rval","PC29_Rval","PC30_Rval","PC31_Rval","PC32_Rval","PC33_Rval","PC34_Rval"
"11",0.219240297982269,0.133763120687833,0.149876587541197,0.12781854724813,0.0895834891563199,0.124874979834383,0.0178477191955529,0.0395637413889013,0.0323837014827776,0.021988262336047,0.0340252429432964,0.0259573316728039,0.0435986136928295,0.036773885633617,0.0310696667681806,0.0161093986178174,0.0171436497257005,0.0181522127022363,0.0200705080624795,0.0188137947867375,0.0116569724458115,0.0146728805984483,0.00429494291682614,0.00682696213624258,0.0066428112113271,0.00495660793052806,0.0017663504443568,0.00298956859965901,0.00064893135922587,0.000207055058032095,5.47113152036134e-06,1.5661537144161e-06,4.615273866947e-08,0.00994164654939501
"12",0.341608552860008,0.166919890730679,0.152876091547903,0.151013687352671,0.0907589694700252,0.130592036771537,0.0197197356401201,0.0428188393468744,0.034730081213114,0.0227839448075634,0.0359497183433471,0.0291437583099046,0.0463278247089281,0.0370737129835855,0.0363161548798765,0.0241443079046539,0.0186037428603052,0.0199224634720559,0.024210765197983,0.0202552425609781,0.011952194974042,0.0168321168900276,0.0064384696500831,0.00743327539594777,0.00742071900545381,0.00501651995146332,0.00214100750424191,0.00300746108693423,0.000685682316886826,0.000235560609775943,6.12162787316478e-06,1.736673744732e-06,5.25625150507391e-08,0.010219215143893
"13",0.371233236421836,0.168468341848806,0.192149671967895,0.158816574783976,0.0951149064539709,0.133576717125091,0.0201333180295451,0.0459526882601177,0.0368361505205929,0.0365071705043491,0.0362823772128324,0.0369888798545922,0.0597229611973386,0.0402470380088742,0.0390257111244682,0.0250714192932577,0.019733501289834,0.020482507833725,0.0256533756718054,0.0242957953291132,0.0135459680694082,0.0172131345053408,0.00688865684031152,0.00754956879335173,0.00789298212440095,0.00510305653858639,0.00304402958065356,0.00342298759431831,0.000766362809761594,0.000261405718983509,6.14509796520626e-06,2.00007319959547e-06,5.89985789806465e-08,0.0106207998460512
"14",0.409500319943267,0.203549808717673,0.201691380103716,0.18120161245391,0.112684555329231,0.143492369169601,0.0293456593458665,0.0464630903129034,0.0447323097911204,0.038958330883574,0.0406784586527367,0.0420008848974382,0.0642714718478782,0.0425111324692056,0.0396868469696865,0.0253858960480001,0.0205722083227524,0.0218598618736684,0.0258256192010119,0.0247733321362394,0.0156404206221152,0.0197816455925206,0.00710825315879594,0.0077330931631248,0.00820764431002243,0.00629897578039572,0.0033105590032324,0.00392230165350019,0.00077169181583175,0.000270802784946817,6.34976443457149e-06,2.37246780729744e-06,6.13121205469464e-08,0.0113710288168933
"15",0.543633709442426,0.209737713215405,0.230964220940525,0.187800468890789,0.115115293945337,0.147861962278528,0.0345978012353906,0.0468002581929646,0.0477176666433637,0.0486517796550547,0.0422013656503753,0.0458228543386363,0.0661920783344603,0.0446101979171713,0.0406999550224516,0.0311462542235664,0.0285565143700833,0.0218637733354201,0.0275054011600794,0.0276332547924365,0.0176404584808112,0.0197971831813454,0.00723014701200449,0.00888232742253994,0.00824605156168902,0.0063173174752373,0.00343185664309166,0.0039323530298452,0.000859297937082647,0.000386631476661383,1.04757783927509e-05,2.51908325867359e-06,6.47996949867739e-08,0.0119818925952773
"16",0.566962000155755,0.213730713623606,0.246652432848202,0.225073011618311,0.137103802198214,0.150410492430459,0.0423786434451942,0.057461365081264,0.0489887951974575,0.0493495558010061,0.060943961142729,0.0465676645174461,0.0738230715659946,0.0486271942602229,0.0422698687119366,0.0331967007607503,0.0297233841957834,0.022218216688768,0.028199188900428,0.0278955732434878,0.0176620556460097,0.0224127149825173,0.00848611462056892,0.00902050746501144,0.00921606887260278,0.00698316284717053,0.00358933474585075,0.00432288462360793,0.000981069276953014,0.000396447539241319,1.2374331848314e-05,2.71886719197872e-06,7.77900017431127e-08,0.0120323046692177
"17",0.569182861766848,0.232797218120365,0.248429879202225,0.225444430737664,0.146433558803178,0.160795742858363,0.0604975618420084,0.0803861951660516,0.0515203009416956,0.0510682475371983,0.0631731116838638,0.0486897341516776,0.0796957355502452,0.0506787701818048,0.0581636111025964,0.0428749653991847,0.0321894374186477,0.0278207163041229,0.0330252056842879,0.0332353178181001,0.0182176791143917,0.0241507014692361,0.00942370926398677,0.0119967519005583,0.0102979784083842,0.00748721816083039,0.00415319455474852,0.00435950363850512,0.000997890066056234,0.00042728929521892,1.45767840278976e-05,3.00656265759429e-06,8.7295856247087e-08,0.0125062414701862
"18",0.578907808719832,0.251185366685004,0.257668107318789,0.235547415695657,0.1634821377244,0.16155304704971,0.0664067820510104,0.0876781113378011,0.0548882838749004,0.0531063730069066,0.0759578298742928,0.0512168271887054,0.084560677004337,0.051629097105806,0.0596529059870823,0.0487288272792278,0.0322319773342945,0.0288667470020083,0.0344163898908651,0.0367588452090847,0.0186845426286968,0.029061942157774,0.0108687791288409,0.0126761795785978,0.0103465854258675,0.00812854920163022,0.00620712256798739,0.00537851692336132,0.00100568240233548,0.000481757523398126,1.63285250287046e-05,3.03373902908291e-06,8.90690751991877e-08,0.0125948327396926
"19",0.600925500801328,0.32169399692216,0.264699767662468,0.244818583864693,0.17162783602236,0.165190760848003,0.0983825369570814,0.0898807144572278,0.0683899768954989,0.0534408226133594,0.0801554503399436,0.0542390829733738,0.0868486525742141,0.0544451253106811,0.0597177935793495,0.0487354551257935,0.0334640007067442,0.0360583861788739,0.0399735037981326,0.0409823974314872,0.0215246209739109,0.0293533831801294,0.0109267384291505,0.0144240971249448,0.012010019343761,0.00940143551108678,0.00694426033924094,0.00558874098348153,0.00107597051516486,0.000485120806716101,1.71270420442977e-05,3.03922464109421e-06,9.23658776401327e-08,0.012764827447452
"20",0.608378268380582,0.324767396362158,0.267385971145454,0.248106672441991,0.1910757110062,0.173025461538885,0.102223414119259,0.110447930667364,0.0706518225883394,0.0578351848940239,0.0903437882848493,0.0542673215986323,0.095113708968544,0.0618810243696019,0.0631530188546666,0.0540902550052477,0.0335822452498498,0.0408964285983931,0.0431453158536122,0.0445343524134983,0.0227629992785958,0.0305965113392686,0.0113431054794125,0.0146424554549053,0.0126868293363921,0.00991745015975484,0.00854744699757868,0.00564504562439314,0.00146280975632056,0.000678338338811206,1.9703649908521e-05,3.54411066302309e-06,1.50778592743761e-07,0.0131957495602311
