"","sa_1","sq_1","s10z_1","sdq_1","sdq6_1","sdr_1","sbi_1","sci_1","ssk_1","sku_1","sds_1","sfd_1","srw_1","srw_2","srw_3","std_1","std_2","svi_1","stxr_1","stxr_2","ssc_1","sv_1","sph_1","sk_1","smean_1","spk_1","svk_1","scl_1","scl_2","sdc_1","curvature_1","tpi_1","tri_1","vrm_1","sar_1","raster.entropy_1","AdjSD_1","RIE_1","slope_1","northness_1","eastness_1","TPI_1","TRI_1","TRIriley_1","TRIrmsd_1","roughness_1"
"RMNP_2020_DEM_mosaic_2025-10-22_2.tif",40.0573893220608,47.7477275321451,2843.35,0.25466726246336,2300477.05758717,6.4369123956758e-05,0.0170362713936242,-1882.1130305744,0.270520849572023,-0.817655601248112,0.0185745699262838,2.00000002469485,10.1010101010101,0.0731448440203934,131.313131313131,90,0.0310591529801125,-519.052238049583,0.727864010074402,0.556994263801567,-0.0006877868086414,2619.89990234375,2844.35009765625,130.141207946721,2718.79000950727,65.9087860156856,28.3996624746678,1028.84057617188,1413.50659179688,41.64013671875,0.00073700779783067,-1.84430566349685e-05,0.491640902904717,0.00229091127724708,0.979038766152937,3.21737649634427,0.0497336771344477,0.0551626856064508,9.60041669051567,-0.144598016191887,0.468538581936377,-2.07484387144394e-05,0.147856067139234,0.491744980082345,0.173858105015325,0.479929369287722
"RMNP_2020_DEM_mosaic_2025-10-22_3.tif",50.1974735284507,65.815773376359,3007.96997070312,0.321227775145231,2352086.87803851,4.46193575327521e-05,0.0224429586313085,-1855.56031711527,1.36518315078107,1.29925646605816,0.0135758224284729,2.00000001170494,10.1010101010101,0.0867277298112949,151.515151515152,90,0.0255511521270243,-531.977414216979,0.730894293215755,0.558155804690483,-0.00044403062305804,2679.15991210938,3019.18994140625,97.8120438991436,2779.76612951921,212.257619723877,29.9597742077622,1033.12390136719,1413.50659179688,86.60986328125,0.00029552228997958,-6.09787011654859e-05,0.599161569577328,0.00244880369245522,0.96708259494383,3.21740787639472,0.0502223284967469,0.0556064337991004,11.9564392422287,-0.164562638812329,0.00709493096036786,-6.8601038811056e-05,0.182104337078548,0.599387250476481,0.21191539468441,0.588110036320515
"RMNP_2020_DEM_mosaic_2025-10-22_4.tif",30.4223645352196,37.7260041624801,2681.6419921875,0.313571018549693,2182619.55082795,0.00013794117500591,0.0142391297542503,-1803.4976414892,0.23031050907161,-0.487307835111884,0.0113811282830009,2.00000007369764,10.1010101010101,0.0730336680246197,141.414141414141,0,0.0233377601684389,-494.436175391966,0.730365079641979,0.557859806073624,-0.0008114726702599,2495.89990234375,2684.69995117188,95.8741985896258,2579.89681511135,58.1385744496461,34.799014929441,1032.37585449219,1413.50659179688,35.239990234375,0.00080856177694088,-6.30744500834299e-05,0.610162968117403,0.00235120955690441,0.966470623804495,3.21740385123233,0.0489270520457296,0.0536409657231204,12.4064422612822,-0.108979679237727,0.107432105574933,-7.09587563439707e-05,0.185433167367021,0.610511581793238,0.215848439739481,0.608941132943896
"RMNP_2020_DEM_mosaic_2025-10-22_5.tif",126.641014341791,152.648875067858,3198.29604492187,0.498307274276043,2368475.41985031,2.96325468462652e-05,0.049230138970996,-1621.53872581199,0.740434152340633,-0.519631694264493,0.00285960889399177,2.00000001207169,10.1010101010101,0.0722788725418747,131.313131313131,0,0.0212256330977331,-505.069367533802,0.727864010074402,0.556674732107218,-0.00031391292031542,2564.6298828125,3211.919921875,290.665351354794,2795.67622493155,321.217447411376,35.4199494193113,1028.84057617188,1413.50659179688,111.199951171875,0.00016598196618106,-3.62974392234041e-05,1.00353651020831,0.00329248151425869,0.923755347173201,3.21740786085003,0.0651812667588961,0.0715459107283643,20.2353953648199,-0.502104103843071,-0.359362052276553,-4.08346191262897e-05,0.307589770342639,1.00411938097952,0.355009811705764,1.01692482809269
"RMNP_2020_DEM_mosaic_2025-10-22_6.tif",129.024701241201,157.311820921877,3474.4099609375,0.629175538941378,2670170.22214771,3.7790574087408e-05,0.0464363101826776,-1842.78052508776,-0.309648000650482,-0.632395205282256,0.00093143119834054,2.00000002443676,10.1010101010101,0.0736003530395508,131.313131313131,90,0.017171580940225,-529.530943729739,0.71635810556049,0.549638946457369,-0.0003406239711243,2750.9599609375,3474.669921875,419.860834819888,3151.75837315033,99.4493141528928,204.408731725221,1012.57690429688,1413.50659179688,86.97998046875,-0.0004996081015304,0.0001394659125849,1.35684160208093,0.00443372932136652,0.882228938399279,3.21740785292787,0.0886434075334761,0.0983495173795569,26.7011488459018,-0.278265328400567,-0.13000267641139,0.00015689915165807,0.417475036702984,1.35773079304737,0.480030325394762,1.35416227599274
"RMNP_2020_DEM_mosaic_2025-10-22_7.tif",47.8926500490313,59.4483001621002,2801.41396484375,0.350645917143581,2235515.64062853,6.32278079462669e-05,0.0217853499581751,-1784.86752066853,-0.301635222510242,-0.359774746979045,0.00899624399493393,2.00000002566444,10.1010101010101,0.0686035723359709,131.313131313131,90,0.0208301660397696,-488.884245875312,0.729865055720282,0.558053554548292,-0.00051765843972431,2489.64990234375,2801.46997070312,140.538210940003,2641.67954277547,82.6791747146603,88.6085158215969,1031.66906738281,1413.50659179688,72.64990234375,0.0006693482940021,2.07003494538608e-05,0.69750674594106,0.00233941886525327,0.958069532655223,3.21740787216289,0.0517522315954561,0.0572978185229039,14.300607747153,-0.321188703340087,-0.0423489725886921,2.32878931355851e-05,0.212976018380506,0.697743591255216,0.246689612453061,0.697358499437739
"RMNP_2020_DEM_mosaic_2025-10-22_8.tif",103.113719350845,129.918642507908,3177.30400390625,0.483507918254344,2415207.61394385,3.63733249799524e-05,0.0416785298704782,-1697.75185966203,0.639062797066803,-0.302824983660765,0.00406080979459214,2.0000000148688,10.1010101010101,0.0749582596747832,141.414141414141,0,0.0186765608005431,-512.383094999844,0.729074603396397,0.557362545669283,-0.00035388155818056,2611.05004882812,3177.8798828125,284.581009886387,2851.34978993226,203.898066142333,78.3590375406507,1030.5517578125,1413.50659179688,60.719970703125,-0.00081959611224836,0.00011953075784872,0.992191602024856,0.00401840375200302,0.928227364272433,3.21740786366138,0.0713358619376261,0.0793231524818628,19.8952472995092,-0.214989729979695,0.436998197022788,0.00013447210257973,0.303343954633672,0.992774988682916,0.350998963344997,0.995799843694675
"RMNP_2020_DEM_mosaic_2025-10-22_9.tif",109.056988919065,132.142112247658,3114.60004882813,0.501381163644219,2356811.01120112,3.70325845144552e-05,0.0435786098851729,-1676.13878148138,0.566106666321964,-0.577402826237884,0.00328653571408015,2.00000001464074,10.1010101010101,0.0596479264382546,101.010101010101,0,0.0203625139363034,-502.991786894479,0.732366125287859,0.559119840448325,-0.00032849761487373,2561.6201171875,3144.169921875,309.91374528458,2782.87049460023,232.207956049011,40.4394553170177,1035.20434570312,1413.50659179688,111.89990234375,-0.00059915530530028,-0.00012417841521492,1.03442750060454,0.0032945120300983,0.920849949372198,3.2174078600466,0.0693006979400152,0.0767024003590556,20.8058407259882,0.171088584123267,0.543167768218137,-0.00013970071711681,0.317229152191258,1.03486727191307,0.365880832798894,1.0453744055852
"CPER_2020_DEM_mosaic_2025-10-22_1.tif",8.71514040870935,10.5951026348601,1669.6919921875,0.0699686572528599,1392849.60385874,9.9050386801228e-05,0.00637126969900312,-1199.33880233428,-0.204948884292598,-0.741105522470815,0.00663513347469132,2.00000005025199,10.1010101010101,0.0666260529359504,131.313131313131,90,0.0285641239972916,-322.236081819661,0.727864010074402,0.557120047021248,-0.00061833645492381,1621.41003417969,1671.11999511719,28.9725603349002,1646.33257166631,9.56909315924099,11.1685853685938,1028.84057617188,1413.50659179688,8.1700439453125,-5.95117863687647e-05,1.07008649059121e-05,0.128064092575691,0.00010249293095322,0.998358209782599,3.21740788531854,0.0106139437790762,0.0121097867948754,2.70389737385706,-0.148016712809243,0.344879886800422,1.20384730191375e-05,0.0387537135578932,0.128133242647803,0.0453019423858052,0.127219554443043
"CPER_2020_DEM_mosaic_2025-10-22_2.tif",6.69982075454916,8.1918709815307,1666.57399902344,0.0745653642796179,1396263.12861177,0.0001472454000437,0.00492593005058653,-1207.85572691396,-0.20031468733932,-0.618562616797439,0.00702076901382157,2.00000010367842,10.1010101010101,0.0693618047318844,141.414141414141,90,0.0326052060357448,-323.679820166016,0.727864010074402,0.556918785233767,-0.00087058312818048,1627.63000488281,1671.06994628906,20.7911308899536,1650.42697281369,10.2487399006345,12.4089112866809,1028.84057617188,1413.50659179688,8.0599365234375,-4.42366399114795e-05,-5.21281299126885e-06,0.137819608204646,0.00014356283141814,0.99812576760635,3.21740788515077,0.0118103576768632,0.0135250688768134,2.88677051766064,-0.107915026961236,0.273730885711883,-5.86441461520642e-06,0.0415485469011514,0.13786824615226,0.0487437858822162,0.136359737289647
"CPER_2020_DEM_mosaic_2025-10-22_3.tif",6.14791407645028,7.57107222360034,1683.30200195312,0.0814623026114957,1406757.03687652,0.00024093285145187,0.00451599894041178,-1220.37871242636,0.323245741356966,-0.500173897579042,0.0104732206022971,2.00000012780629,10.1010101010101,0.0579537655859108,111.111111111111,0,0.0250230683801579,-327.725493939609,0.727363640713036,0.556278081006639,-0.00183078959851003,1646.30004882812,1683.41003417969,18.1746963821977,1662.82564694467,12.2684418220224,6.67902432043479,1028.13330078125,1413.50659179688,6.9100341796875,0.0004055971036593,5.20215121611558e-06,0.152749071493094,0.00014311674491388,0.997718270085992,3.21740788486292,0.0127377919688666,0.0145197106731732,3.18868611024932,-0.179421927124372,0.124538410097471,5.85242011818735e-06,0.0460208491702281,0.152839317332485,0.0540368588587881,0.153878988191633
"CPER_2020_DEM_mosaic_2025-10-22_4.tif",9.27272369809975,10.8838796481442,1657.15598144531,0.067419738263246,1385722.49882121,0.00011965512090884,0.00658292545973943,-1194.9568194083,-0.351400798765455,-1.00805273505877,0.00845370158816277,2.0000000530313,10.1010101010101,0.060116557620928,101.010101010101,90,0.0259539059311886,-320.968740760156,0.727363640713036,0.556753837791549,-0.00079434403223948,1614.11999511719,1657.69995117188,28.4301854867756,1637.96664174115,3.60969350933829,11.5482002521385,1028.13330078125,1413.50659179688,4.3499755859375,7.49656960487446e-05,-4.65706881202576e-07,0.120118316598015,0.00011651267399784,0.998377108056774,3.21740788530826,0.0106466312640584,0.0119267637112517,2.49531633136063,-0.179667527392225,-0.23560254556443,-5.2392024136718e-07,0.0361821402244684,0.120172237570564,0.0424873020482097,0.118985720191479
"CPER_2020_DEM_mosaic_2025-10-22_5.tif",5.004272925586,6.17858988538784,1657.72998046875,0.0636152120137544,1392808.90499837,0.00020760389913206,0.0037343473832346,-1211.68657961811,-0.720258566934179,-0.136371304408269,0.0177084540269134,2.00000009257579,10.1010101010101,0.0695858072563382,131.313131313131,90,0.0294526398377055,-323.403413909167,0.727363640713036,0.556805524202108,-0.00123786906871967,1626.68005371094,1657.90002441406,14.94231942538,1646.3692486009,2.93978535522456,13.3484117427388,1028.13330078125,1413.50659179688,3.3699951171875,0.00024929233444864,-8.25518687873084e-06,0.103218241464873,0.00013918373819919,0.998787437694038,3.21740788567967,0.0116196127999661,0.0133022264977851,1.96731072296371,-0.134426173447463,-0.0852242963058515,-9.2870852386166e-06,0.0306942281118797,0.103225854172373,0.0364958507394606,0.0974974752728947
"CPER_2020_DEM_mosaic_2025-10-22_6.tif",7.91612267191149,9.51233065635578,1685.78400878906,0.0735546869604256,1399049.16122965,9.1980381989697e-05,0.00569880441310563,-1207.51032206826,0.216817339005752,-0.538191081398798,0.0132930397164565,2.00000006068386,10.1010101010101,0.0733943900650534,151.515151515152,0,0.0225272106957994,-324.738065527344,0.726363074710137,0.555778057084942,-0.00101613938381431,1631.58996582031,1685.81994628906,27.5463173404623,1653.69314905059,18.4792115761111,8.20936260498115,1026.71899414062,1413.50659179688,16.639892578125,0.00027632975218939,8.49476423492636e-08,0.134157064733351,0.00014935910373609,0.998300044229641,3.21740788532108,0.0131360588115319,0.0148505143521421,2.70346482352144,-0.0970092412089144,0.19256700389299,9.55660976643874e-08,0.0401984148817759,0.134225115379856,0.0474557446452481,0.132634365283213
"CPER_2020_DEM_mosaic_2025-10-22_7.tif",8.66673279864606,10.5599260795084,1663.27800292969,0.0729066547820821,1385400.60633993,9.68761495137472e-05,0.00638474768374576,-1191.67322024333,-0.204634336278809,-0.605419246946013,0.00442467356739901,2.00000005525562,10.1010101010101,0.0620306034299228,121.212121212121,0,0.0217490689080651,-320.149225602214,0.726863530431421,0.556278081006639,-0.00094359549561116,1610.93994140625,1663.31994628906,28.2224321605922,1637.55801777466,10.779250490845,13.3886715631065,1027.42639160156,1413.50659179688,9.389892578125,4.17648592363476e-05,2.93306521012477e-06,0.138579980774632,0.00011049317704993,0.998128779362148,3.21740788510087,0.0108014084702578,0.0122525450252799,2.97338868410444,-0.113991480745025,0.249413118060607,3.29969836142879e-06,0.0419731738026847,0.13866059406943,0.0490239231748782,0.139692734729361
"CPER_2020_DEM_mosaic_2025-10-22_8.tif",10.0643660840676,11.204866600076,1665.833984375,0.0644078568866081,1390033.5594028,0.00010165280247183,0.0067593259271216,-1200.24596988118,-0.194235841994723,-1.34759959541094,0.0105995969470478,2.00000005679936,10.1010101010101,0.0623264130190858,161.616161616162,90,0.043326361760597,-322.566448063151,0.727864010074402,0.557274544913461,-0.00121566624818029,1620.68994140625,1665.85998535156,22.2511197845388,1643.02213464499,7.34961283203143,15.5766381714507,1028.84057617188,1413.50659179688,8.1700439453125,0.00021381723357301,8.0205632709243e-06,0.115714505421711,0.00012555634229198,0.998776801204428,3.21740788563064,0.0114647223155544,0.0131773166402595,2.3336907282916,-0.0056980627944292,0.270378961554272,9.02313367977274e-06,0.0346097842094281,0.115762532147738,0.0409282357444442,0.11322938909739
"CPER_2020_DEM_mosaic_2025-10-22_9.tif",4.40074129789887,6.10135006348602,1659.33195800781,0.101285862504202,1385134.10827939,0.00035875863459394,0.0036990210337399,-1203.22470270589,0.976578784026725,1.87952693508368,0.0449579467072205,2.00000022073734,10.1010101010101,0.0883983125128734,171.717171717172,0,0.0294515045362606,-322.795569677734,0.728364120356017,0.557278603829579,-0.00281637995149119,1621.5400390625,1659.34997558594,10.6785396181435,1637.31012439924,17.4284039326781,9.71878162054622,1029.54748535156,1413.50659179688,9.9000244140625,0.00409941587413965,-7.75000288951324e-06,0.163720619931001,0.000432254258002,0.997943886096193,3.21740788489296,0.0251212858164832,0.0286516298324203,2.58588568287603,-0.078891391989523,0.075530010792836,-8.71875325063865e-06,0.0474346059034828,0.163825999537187,0.0579212376036212,0.149872218037979
"WOOD_2019_DEM_mosaic_2025-10-22_1.tif",6.8893900821579,8.71880964737877,633.256616210938,0.130890745409534,514693.20692036,0.00044707156868582,0.0139677283287852,-426.614960953827,0.155301427939715,-0.480547528138738,0.0463818702748072,2.00000021395543,10.1010101010101,0.0804556888698266,161.616161616162,0,0.0366850159422225,-116.704707929948,0.726863530431421,0.556156140803282,-0.00234830790290732,589.549011230469,633.322021484375,18.8573543691321,608.309338223919,15.641869756546,9.27480078540066,1027.42639160156,1413.50659179688,9.11102294921875,0.00191467178139041,1.08812452887094e-06,0.252021802691152,0.00069255633278477,0.995803912999323,3.21740786381578,0.0360737380990456,0.041243155869639,4.25709545094913,-0.1039766407806,0.0615347866230896,1.22414009499032e-06,0.0750486605456699,0.252126632083709,0.0891402256320617,0.231744008393751
