"file","func","value","site","tile","res"
"RMNP_2020_DEM_mosaic_2025-10-22_3_50m.tif","srw_2",0.307267350559038,"RMNP","3","50"
"RMNP_2020_DEM_mosaic_2025-10-22_3_50m.tif","srw_3",315.78947368421,"RMNP","3","50"
"RMNP_2020_DEM_mosaic_2025-10-22_3_5m.tif","srw_1",10.1010101010101,"RMNP","3","5"
"RMNP_2020_DEM_mosaic_2025-10-22_3_5m.tif","srw_2",0.133353837824713,"RMNP","3","5"
"RMNP_2020_DEM_mosaic_2025-10-22_3_5m.tif","srw_3",191.919191919192,"RMNP","3","5"
"RMNP_2020_DEM_mosaic_2025-10-22_4_100m.tif","srw_1",111.111111111111,"RMNP","4","100"
"RMNP_2020_DEM_mosaic_2025-10-22_4_100m.tif","srw_2",0.432844571494215,"RMNP","4","100"
"RMNP_2020_DEM_mosaic_2025-10-22_4_100m.tif","srw_3",333.333333333333,"RMNP","4","100"
"RMNP_2020_DEM_mosaic_2025-10-22_4_10m.tif","srw_1",10.1010101010101,"RMNP","4","10"
"RMNP_2020_DEM_mosaic_2025-10-22_4_10m.tif","srw_2",0.103994256202943,"RMNP","4","10"
"RMNP_2020_DEM_mosaic_2025-10-22_4_10m.tif","srw_3",161.616161616162,"RMNP","4","10"
"RMNP_2020_DEM_mosaic_2025-10-22_4_15m.tif","srw_1",15.2272727272727,"RMNP","4","15"
"RMNP_2020_DEM_mosaic_2025-10-22_4_15m.tif","srw_2",0.137711623510226,"RMNP","4","15"
"RMNP_2020_DEM_mosaic_2025-10-22_4_15m.tif","srw_3",182.727272727273,"RMNP","4","15"
"RMNP_2020_DEM_mosaic_2025-10-22_4_1m.tif","srw_1",10.1010101010101,"RMNP","4","1"
"RMNP_2020_DEM_mosaic_2025-10-22_4_1m.tif","srw_2",0.0730336680246197,"RMNP","4","1"
"RMNP_2020_DEM_mosaic_2025-10-22_4_1m.tif","srw_3",141.414141414141,"RMNP","4","1"
"RMNP_2020_DEM_mosaic_2025-10-22_4_30m.tif","srw_1",30.9375,"RMNP","4","30"
"RMNP_2020_DEM_mosaic_2025-10-22_4_30m.tif","srw_2",0.21760977943622,"RMNP","4","30"
"RMNP_2020_DEM_mosaic_2025-10-22_4_30m.tif","srw_3",247.5,"RMNP","4","30"
"RMNP_2020_DEM_mosaic_2025-10-22_4_50m.tif","srw_1",52.6315789473684,"RMNP","4","50"
"RMNP_2020_DEM_mosaic_2025-10-22_4_50m.tif","srw_2",0.291699584707732,"RMNP","4","50"
"RMNP_2020_DEM_mosaic_2025-10-22_4_50m.tif","srw_3",263.157894736842,"RMNP","4","50"
"RMNP_2020_DEM_mosaic_2025-10-22_4_5m.tif","srw_1",10.1010101010101,"RMNP","4","5"
"RMNP_2020_DEM_mosaic_2025-10-22_4_5m.tif","srw_2",0.114809544362611,"RMNP","4","5"
"RMNP_2020_DEM_mosaic_2025-10-22_4_5m.tif","srw_3",151.515151515152,"RMNP","4","5"
"RMNP_2020_DEM_mosaic_2025-10-22_5_100m.tif","srw_1",111.111111111111,"RMNP","5","100"
"RMNP_2020_DEM_mosaic_2025-10-22_5_100m.tif","srw_2",0.563269555223068,"RMNP","5","100"
"RMNP_2020_DEM_mosaic_2025-10-22_5_100m.tif","srw_3",333.333333333333,"RMNP","5","100"
"RMNP_2020_DEM_mosaic_2025-10-22_5_10m.tif","srw_1",10.1010101010101,"RMNP","5","10"
"RMNP_2020_DEM_mosaic_2025-10-22_5_10m.tif","srw_2",0.127337313410775,"RMNP","5","10"
"RMNP_2020_DEM_mosaic_2025-10-22_5_10m.tif","srw_3",171.717171717172,"RMNP","5","10"
"RMNP_2020_DEM_mosaic_2025-10-22_5_15m.tif","srw_1",15.2272727272727,"RMNP","5","15"
"RMNP_2020_DEM_mosaic_2025-10-22_5_15m.tif","srw_2",0.168052545920446,"RMNP","5","15"
"RMNP_2020_DEM_mosaic_2025-10-22_5_15m.tif","srw_3",197.954545454545,"RMNP","5","15"
"RMNP_2020_DEM_mosaic_2025-10-22_5_1m.tif","srw_1",10.1010101010101,"RMNP","5","1"
"RMNP_2020_DEM_mosaic_2025-10-22_5_1m.tif","srw_2",0.0722788725418747,"RMNP","5","1"
"RMNP_2020_DEM_mosaic_2025-10-22_5_1m.tif","srw_3",131.313131313131,"RMNP","5","1"
"RMNP_2020_DEM_mosaic_2025-10-22_5_30m.tif","srw_1",30.9375,"RMNP","5","30"
"RMNP_2020_DEM_mosaic_2025-10-22_5_30m.tif","srw_2",0.268750697685449,"RMNP","5","30"
"RMNP_2020_DEM_mosaic_2025-10-22_5_30m.tif","srw_3",247.5,"RMNP","5","30"
"RMNP_2020_DEM_mosaic_2025-10-22_5_50m.tif","srw_1",52.6315789473684,"RMNP","5","50"
"RMNP_2020_DEM_mosaic_2025-10-22_5_50m.tif","srw_2",0.365906949823826,"RMNP","5","50"
"RMNP_2020_DEM_mosaic_2025-10-22_5_50m.tif","srw_3",263.157894736842,"RMNP","5","50"
"RMNP_2020_DEM_mosaic_2025-10-22_5_5m.tif","srw_1",10.1010101010101,"RMNP","5","5"
"RMNP_2020_DEM_mosaic_2025-10-22_5_5m.tif","srw_2",0.0940612785845001,"RMNP","5","5"
"RMNP_2020_DEM_mosaic_2025-10-22_5_5m.tif","srw_3",151.515151515152,"RMNP","5","5"
"RMNP_2020_DEM_mosaic_2025-10-22_6_100m.tif","srw_1",111.111111111111,"RMNP","6","100"
"RMNP_2020_DEM_mosaic_2025-10-22_6_100m.tif","srw_2",0.451304161331003,"RMNP","6","100"
"RMNP_2020_DEM_mosaic_2025-10-22_6_100m.tif","srw_3",333.333333333333,"RMNP","6","100"
"RMNP_2020_DEM_mosaic_2025-10-22_6_10m.tif","srw_1",10.1010101010101,"RMNP","6","10"
"RMNP_2020_DEM_mosaic_2025-10-22_6_10m.tif","srw_2",0.100692454077518,"RMNP","6","10"
"RMNP_2020_DEM_mosaic_2025-10-22_6_10m.tif","srw_3",161.616161616162,"RMNP","6","10"
"RMNP_2020_DEM_mosaic_2025-10-22_6_15m.tif","srw_1",15.2272727272727,"RMNP","6","15"
"RMNP_2020_DEM_mosaic_2025-10-22_6_15m.tif","srw_2",0.133211270552933,"RMNP","6","15"
"RMNP_2020_DEM_mosaic_2025-10-22_6_15m.tif","srw_3",182.727272727273,"RMNP","6","15"
"RMNP_2020_DEM_mosaic_2025-10-22_6_1m.tif","srw_1",10.1010101010101,"RMNP","6","1"
"RMNP_2020_DEM_mosaic_2025-10-22_6_1m.tif","srw_2",0.0736003530395508,"RMNP","6","1"
"RMNP_2020_DEM_mosaic_2025-10-22_6_1m.tif","srw_3",131.313131313131,"RMNP","6","1"
"RMNP_2020_DEM_mosaic_2025-10-22_6_30m.tif","srw_1",30.9375,"RMNP","6","30"
"RMNP_2020_DEM_mosaic_2025-10-22_6_30m.tif","srw_2",0.213763103093584,"RMNP","6","30"
"RMNP_2020_DEM_mosaic_2025-10-22_6_30m.tif","srw_3",216.5625,"RMNP","6","30"
"RMNP_2020_DEM_mosaic_2025-10-22_6_50m.tif","srw_1",52.6315789473684,"RMNP","6","50"
"RMNP_2020_DEM_mosaic_2025-10-22_6_50m.tif","srw_2",0.293153173112717,"RMNP","6","50"
"RMNP_2020_DEM_mosaic_2025-10-22_6_50m.tif","srw_3",263.157894736842,"RMNP","6","50"
"RMNP_2020_DEM_mosaic_2025-10-22_6_5m.tif","srw_1",10.1010101010101,"RMNP","6","5"
"RMNP_2020_DEM_mosaic_2025-10-22_6_5m.tif","srw_2",0.0848175376757488,"RMNP","6","5"
"RMNP_2020_DEM_mosaic_2025-10-22_6_5m.tif","srw_3",141.414141414141,"RMNP","6","5"
"RMNP_2020_DEM_mosaic_2025-10-22_7_100m.tif","srw_1",111.111111111111,"RMNP","7","100"
"RMNP_2020_DEM_mosaic_2025-10-22_7_100m.tif","srw_2",0.490678763951724,"RMNP","7","100"
"RMNP_2020_DEM_mosaic_2025-10-22_7_100m.tif","srw_3",333.333333333333,"RMNP","7","100"
"RMNP_2020_DEM_mosaic_2025-10-22_7_10m.tif","srw_1",10.1010101010101,"RMNP","7","10"
"RMNP_2020_DEM_mosaic_2025-10-22_7_10m.tif","srw_2",0.11227810088889,"RMNP","7","10"
"RMNP_2020_DEM_mosaic_2025-10-22_7_10m.tif","srw_3",161.616161616162,"RMNP","7","10"
"RMNP_2020_DEM_mosaic_2025-10-22_7_15m.tif","srw_1",15.2272727272727,"RMNP","7","15"
"RMNP_2020_DEM_mosaic_2025-10-22_7_15m.tif","srw_2",0.147683061391318,"RMNP","7","15"
"RMNP_2020_DEM_mosaic_2025-10-22_7_15m.tif","srw_3",182.727272727273,"RMNP","7","15"
"RMNP_2020_DEM_mosaic_2025-10-22_7_1m.tif","srw_1",10.1010101010101,"RMNP","7","1"
"RMNP_2020_DEM_mosaic_2025-10-22_7_1m.tif","srw_2",0.0686035723359709,"RMNP","7","1"
"RMNP_2020_DEM_mosaic_2025-10-22_7_1m.tif","srw_3",131.313131313131,"RMNP","7","1"
"RMNP_2020_DEM_mosaic_2025-10-22_7_30m.tif","srw_1",30.9375,"RMNP","7","30"
"RMNP_2020_DEM_mosaic_2025-10-22_7_30m.tif","srw_2",0.236403144031727,"RMNP","7","30"
"RMNP_2020_DEM_mosaic_2025-10-22_7_30m.tif","srw_3",247.5,"RMNP","7","30"
"RMNP_2020_DEM_mosaic_2025-10-22_7_50m.tif","srw_1",52.6315789473684,"RMNP","7","50"
"RMNP_2020_DEM_mosaic_2025-10-22_7_50m.tif","srw_2",0.322963647446049,"RMNP","7","50"
"RMNP_2020_DEM_mosaic_2025-10-22_7_50m.tif","srw_3",315.78947368421,"RMNP","7","50"
"RMNP_2020_DEM_mosaic_2025-10-22_7_5m.tif","srw_1",10.1010101010101,"RMNP","7","5"
"RMNP_2020_DEM_mosaic_2025-10-22_7_5m.tif","srw_2",0.108830902005059,"RMNP","7","5"
"RMNP_2020_DEM_mosaic_2025-10-22_7_5m.tif","srw_3",151.515151515152,"RMNP","7","5"
"RMNP_2020_DEM_mosaic_2025-10-22_8_100m.tif","srw_1",111.111111111111,"RMNP","8","100"
"RMNP_2020_DEM_mosaic_2025-10-22_8_100m.tif","srw_2",0.623039824610571,"RMNP","8","100"
"RMNP_2020_DEM_mosaic_2025-10-22_8_100m.tif","srw_3",333.333333333333,"RMNP","8","100"
"RMNP_2020_DEM_mosaic_2025-10-22_8_10m.tif","srw_1",10.1010101010101,"RMNP","8","10"
"RMNP_2020_DEM_mosaic_2025-10-22_8_10m.tif","srw_2",0.14885548955032,"RMNP","8","10"
"RMNP_2020_DEM_mosaic_2025-10-22_8_10m.tif","srw_3",181.818181818182,"RMNP","8","10"
"RMNP_2020_DEM_mosaic_2025-10-22_8_15m.tif","srw_1",15.2272727272727,"RMNP","8","15"
"RMNP_2020_DEM_mosaic_2025-10-22_8_15m.tif","srw_2",0.196883589728405,"RMNP","8","15"
"RMNP_2020_DEM_mosaic_2025-10-22_8_15m.tif","srw_3",213.181818181818,"RMNP","8","15"
"RMNP_2020_DEM_mosaic_2025-10-22_8_1m.tif","srw_1",10.1010101010101,"RMNP","8","1"
"RMNP_2020_DEM_mosaic_2025-10-22_8_1m.tif","srw_2",0.0749582596747832,"RMNP","8","1"
"RMNP_2020_DEM_mosaic_2025-10-22_8_1m.tif","srw_3",141.414141414141,"RMNP","8","1"
"RMNP_2020_DEM_mosaic_2025-10-22_8_30m.tif","srw_1",30.9375,"RMNP","8","30"
"RMNP_2020_DEM_mosaic_2025-10-22_8_30m.tif","srw_2",0.310107808241121,"RMNP","8","30"
"RMNP_2020_DEM_mosaic_2025-10-22_8_30m.tif","srw_3",247.5,"RMNP","8","30"
"RMNP_2020_DEM_mosaic_2025-10-22_8_50m.tif","srw_1",52.6315789473684,"RMNP","8","50"
"RMNP_2020_DEM_mosaic_2025-10-22_8_50m.tif","srw_2",0.414284320271573,"RMNP","8","50"
"RMNP_2020_DEM_mosaic_2025-10-22_8_50m.tif","srw_3",315.78947368421,"RMNP","8","50"
"RMNP_2020_DEM_mosaic_2025-10-22_8_5m.tif","srw_1",10.1010101010101,"RMNP","8","5"
"RMNP_2020_DEM_mosaic_2025-10-22_8_5m.tif","srw_2",0.100016724459658,"RMNP","8","5"
"RMNP_2020_DEM_mosaic_2025-10-22_8_5m.tif","srw_3",161.616161616162,"RMNP","8","5"
"RMNP_2020_DEM_mosaic_2025-10-22_9_100m.tif","srw_1",222.222222222222,"RMNP","9","100"
"RMNP_2020_DEM_mosaic_2025-10-22_9_100m.tif","srw_2",0.538005170725875,"RMNP","9","100"
"RMNP_2020_DEM_mosaic_2025-10-22_9_100m.tif","srw_3",333.333333333333,"RMNP","9","100"
"RMNP_2020_DEM_mosaic_2025-10-22_9_10m.tif","srw_1",20.2020202020202,"RMNP","9","10"
"RMNP_2020_DEM_mosaic_2025-10-22_9_10m.tif","srw_2",0.113217908453186,"RMNP","9","10"
"RMNP_2020_DEM_mosaic_2025-10-22_9_10m.tif","srw_3",131.313131313131,"RMNP","9","10"
"RMNP_2020_DEM_mosaic_2025-10-22_9_15m.tif","srw_1",30.4545454545455,"RMNP","9","15"
"RMNP_2020_DEM_mosaic_2025-10-22_9_15m.tif","srw_2",0.152047206968979,"RMNP","9","15"
"RMNP_2020_DEM_mosaic_2025-10-22_9_15m.tif","srw_3",152.272727272727,"RMNP","9","15"
"RMNP_2020_DEM_mosaic_2025-10-22_9_1m.tif","srw_1",10.1010101010101,"RMNP","9","1"
"RMNP_2020_DEM_mosaic_2025-10-22_9_1m.tif","srw_2",0.0596479264382546,"RMNP","9","1"
"RMNP_2020_DEM_mosaic_2025-10-22_9_1m.tif","srw_3",101.010101010101,"RMNP","9","1"
"RMNP_2020_DEM_mosaic_2025-10-22_9_30m.tif","srw_1",61.875,"RMNP","9","30"
"RMNP_2020_DEM_mosaic_2025-10-22_9_30m.tif","srw_2",0.249589998647104,"RMNP","9","30"
"RMNP_2020_DEM_mosaic_2025-10-22_9_30m.tif","srw_3",216.5625,"RMNP","9","30"
"RMNP_2020_DEM_mosaic_2025-10-22_9_50m.tif","srw_1",105.263157894737,"RMNP","9","50"
"RMNP_2020_DEM_mosaic_2025-10-22_9_50m.tif","srw_2",0.344240823703091,"RMNP","9","50"
"RMNP_2020_DEM_mosaic_2025-10-22_9_50m.tif","srw_3",263.157894736842,"RMNP","9","50"
"RMNP_2020_DEM_mosaic_2025-10-22_9_5m.tif","srw_1",10.1010101010101,"RMNP","9","5"
"RMNP_2020_DEM_mosaic_2025-10-22_9_5m.tif","srw_2",0.0751627545087092,"RMNP","9","5"
"RMNP_2020_DEM_mosaic_2025-10-22_9_5m.tif","srw_3",111.111111111111,"RMNP","9","5"
"CPER_2020_DEM_mosaic_2025-10-22_1_100m.tif","srw_1",333.333333333333,"CPER","1","100"
"CPER_2020_DEM_mosaic_2025-10-22_1_100m.tif","srw_2",0.625863356284367,"CPER","1","100"
"CPER_2020_DEM_mosaic_2025-10-22_1_100m.tif","srw_3",444.444444444444,"CPER","1","100"
"CPER_2020_DEM_mosaic_2025-10-22_1_10m.tif","srw_1",40.4040404040404,"CPER","1","10"
"CPER_2020_DEM_mosaic_2025-10-22_1_10m.tif","srw_2",0.17442901409692,"CPER","1","10"
"CPER_2020_DEM_mosaic_2025-10-22_1_10m.tif","srw_3",171.717171717172,"CPER","1","10"
"CPER_2020_DEM_mosaic_2025-10-22_1_15m.tif","srw_1",60.9090909090909,"CPER","1","15"
"CPER_2020_DEM_mosaic_2025-10-22_1_15m.tif","srw_2",0.23020617812245,"CPER","1","15"
"CPER_2020_DEM_mosaic_2025-10-22_1_15m.tif","srw_3",197.954545454545,"CPER","1","15"
"CPER_2020_DEM_mosaic_2025-10-22_1_1m.tif","srw_1",10.1010101010101,"CPER","1","1"
"CPER_2020_DEM_mosaic_2025-10-22_1_1m.tif","srw_2",0.0666260529359504,"CPER","1","1"
"CPER_2020_DEM_mosaic_2025-10-22_1_1m.tif","srw_3",131.313131313131,"CPER","1","1"
"CPER_2020_DEM_mosaic_2025-10-22_1_30m.tif","srw_1",92.8125,"CPER","1","30"
"CPER_2020_DEM_mosaic_2025-10-22_1_30m.tif","srw_2",0.328512368340351,"CPER","1","30"
"CPER_2020_DEM_mosaic_2025-10-22_1_30m.tif","srw_3",278.4375,"CPER","1","30"
"CPER_2020_DEM_mosaic_2025-10-22_1_50m.tif","srw_1",157.894736842105,"CPER","1","50"
"CPER_2020_DEM_mosaic_2025-10-22_1_50m.tif","srw_2",0.440663893859651,"CPER","1","50"
"CPER_2020_DEM_mosaic_2025-10-22_1_50m.tif","srw_3",315.78947368421,"CPER","1","50"
"CPER_2020_DEM_mosaic_2025-10-22_1_5m.tif","srw_1",10.1010101010101,"CPER","1","5"
"CPER_2020_DEM_mosaic_2025-10-22_1_5m.tif","srw_2",0.110216273014173,"CPER","1","5"
"CPER_2020_DEM_mosaic_2025-10-22_1_5m.tif","srw_3",141.414141414141,"CPER","1","5"
"CPER_2020_DEM_mosaic_2025-10-22_2_100m.tif","srw_1",111.111111111111,"CPER","2","100"
"CPER_2020_DEM_mosaic_2025-10-22_2_100m.tif","srw_2",0.549891864193853,"CPER","2","100"
"CPER_2020_DEM_mosaic_2025-10-22_2_100m.tif","srw_3",333.333333333333,"CPER","2","100"
"CPER_2020_DEM_mosaic_2025-10-22_2_10m.tif","srw_1",10.1010101010101,"CPER","2","10"
"CPER_2020_DEM_mosaic_2025-10-22_2_10m.tif","srw_2",0.13458932075911,"CPER","2","10"
"CPER_2020_DEM_mosaic_2025-10-22_2_10m.tif","srw_3",161.616161616162,"CPER","2","10"
"CPER_2020_DEM_mosaic_2025-10-22_2_15m.tif","srw_1",15.2272727272727,"CPER","2","15"
"CPER_2020_DEM_mosaic_2025-10-22_2_15m.tif","srw_2",0.177857434242182,"CPER","2","15"
"CPER_2020_DEM_mosaic_2025-10-22_2_15m.tif","srw_3",182.727272727273,"CPER","2","15"
"CPER_2020_DEM_mosaic_2025-10-22_2_1m.tif","srw_1",10.1010101010101,"CPER","2","1"
"CPER_2020_DEM_mosaic_2025-10-22_2_1m.tif","srw_2",0.0693618047318844,"CPER","2","1"
"CPER_2020_DEM_mosaic_2025-10-22_2_1m.tif","srw_3",141.414141414141,"CPER","2","1"
"CPER_2020_DEM_mosaic_2025-10-22_2_30m.tif","srw_1",30.9375,"CPER","2","30"
"CPER_2020_DEM_mosaic_2025-10-22_2_30m.tif","srw_2",0.282755157020678,"CPER","2","30"
"CPER_2020_DEM_mosaic_2025-10-22_2_30m.tif","srw_3",247.5,"CPER","2","30"
"CPER_2020_DEM_mosaic_2025-10-22_2_50m.tif","srw_1",52.6315789473684,"CPER","2","50"
"CPER_2020_DEM_mosaic_2025-10-22_2_50m.tif","srw_2",0.378809852375909,"CPER","2","50"
"CPER_2020_DEM_mosaic_2025-10-22_2_50m.tif","srw_3",315.78947368421,"CPER","2","50"
"CPER_2020_DEM_mosaic_2025-10-22_2_5m.tif","srw_1",10.1010101010101,"CPER","2","5"
"CPER_2020_DEM_mosaic_2025-10-22_2_5m.tif","srw_2",0.112576480652496,"CPER","2","5"
"CPER_2020_DEM_mosaic_2025-10-22_2_5m.tif","srw_3",141.414141414141,"CPER","2","5"
"CPER_2020_DEM_mosaic_2025-10-22_3_100m.tif","srw_1",111.111111111111,"CPER","3","100"
"CPER_2020_DEM_mosaic_2025-10-22_3_100m.tif","srw_2",0.559000215064129,"CPER","3","100"
"CPER_2020_DEM_mosaic_2025-10-22_3_100m.tif","srw_3",333.333333333333,"CPER","3","100"
"CPER_2020_DEM_mosaic_2025-10-22_3_10m.tif","srw_1",10.1010101010101,"CPER","3","10"
"CPER_2020_DEM_mosaic_2025-10-22_3_10m.tif","srw_2",0.116850349179997,"CPER","3","10"
"CPER_2020_DEM_mosaic_2025-10-22_3_10m.tif","srw_3",121.212121212121,"CPER","3","10"
"CPER_2020_DEM_mosaic_2025-10-22_3_15m.tif","srw_1",15.2272727272727,"CPER","3","15"
"CPER_2020_DEM_mosaic_2025-10-22_3_15m.tif","srw_2",0.159686205857431,"CPER","3","15"
"CPER_2020_DEM_mosaic_2025-10-22_3_15m.tif","srw_3",152.272727272727,"CPER","3","15"
"CPER_2020_DEM_mosaic_2025-10-22_3_1m.tif","srw_1",10.1010101010101,"CPER","3","1"
"CPER_2020_DEM_mosaic_2025-10-22_3_1m.tif","srw_2",0.0579537655859108,"CPER","3","1"
"CPER_2020_DEM_mosaic_2025-10-22_3_1m.tif","srw_3",111.111111111111,"CPER","3","1"
"CPER_2020_DEM_mosaic_2025-10-22_3_30m.tif","srw_1",30.9375,"CPER","3","30"
"CPER_2020_DEM_mosaic_2025-10-22_3_30m.tif","srw_2",0.264596410784079,"CPER","3","30"
"CPER_2020_DEM_mosaic_2025-10-22_3_30m.tif","srw_3",216.5625,"CPER","3","30"
"CPER_2020_DEM_mosaic_2025-10-22_3_50m.tif","srw_1",52.6315789473684,"CPER","3","50"
"CPER_2020_DEM_mosaic_2025-10-22_3_50m.tif","srw_2",0.362373274152956,"CPER","3","50"
"CPER_2020_DEM_mosaic_2025-10-22_3_50m.tif","srw_3",263.157894736842,"CPER","3","50"
"CPER_2020_DEM_mosaic_2025-10-22_3_5m.tif","srw_1",10.1010101010101,"CPER","3","5"
"CPER_2020_DEM_mosaic_2025-10-22_3_5m.tif","srw_2",0.0816990321391397,"CPER","3","5"
"CPER_2020_DEM_mosaic_2025-10-22_3_5m.tif","srw_3",101.010101010101,"CPER","3","5"
"CPER_2020_DEM_mosaic_2025-10-22_4_100m.tif","srw_1",111.111111111111,"CPER","4","100"
"CPER_2020_DEM_mosaic_2025-10-22_4_100m.tif","srw_2",0.53612791681352,"CPER","4","100"
"CPER_2020_DEM_mosaic_2025-10-22_4_100m.tif","srw_3",333.333333333333,"CPER","4","100"
"CPER_2020_DEM_mosaic_2025-10-22_4_10m.tif","srw_1",10.1010101010101,"CPER","4","10"
"CPER_2020_DEM_mosaic_2025-10-22_4_10m.tif","srw_2",0.130940525295879,"CPER","4","10"
"CPER_2020_DEM_mosaic_2025-10-22_4_10m.tif","srw_3",151.515151515152,"CPER","4","10"
"CPER_2020_DEM_mosaic_2025-10-22_4_15m.tif","srw_1",15.2272727272727,"CPER","4","15"
"CPER_2020_DEM_mosaic_2025-10-22_4_15m.tif","srw_2",0.174565025831819,"CPER","4","15"
"CPER_2020_DEM_mosaic_2025-10-22_4_15m.tif","srw_3",182.727272727273,"CPER","4","15"
"CPER_2020_DEM_mosaic_2025-10-22_4_1m.tif","srw_1",10.1010101010101,"CPER","4","1"
"CPER_2020_DEM_mosaic_2025-10-22_4_1m.tif","srw_2",0.060116557620928,"CPER","4","1"
"CPER_2020_DEM_mosaic_2025-10-22_4_1m.tif","srw_3",101.010101010101,"CPER","4","1"
"CPER_2020_DEM_mosaic_2025-10-22_4_30m.tif","srw_1",30.9375,"CPER","4","30"
"CPER_2020_DEM_mosaic_2025-10-22_4_30m.tif","srw_2",0.277111022711081,"CPER","4","30"
"CPER_2020_DEM_mosaic_2025-10-22_4_30m.tif","srw_3",247.5,"CPER","4","30"
"CPER_2020_DEM_mosaic_2025-10-22_4_50m.tif","srw_1",52.6315789473684,"CPER","4","50"
"CPER_2020_DEM_mosaic_2025-10-22_4_50m.tif","srw_2",0.369285770013623,"CPER","4","50"
"CPER_2020_DEM_mosaic_2025-10-22_4_50m.tif","srw_3",315.78947368421,"CPER","4","50"
"CPER_2020_DEM_mosaic_2025-10-22_4_5m.tif","srw_1",10.1010101010101,"CPER","4","5"
"CPER_2020_DEM_mosaic_2025-10-22_4_5m.tif","srw_2",0.124081625044255,"CPER","4","5"
"CPER_2020_DEM_mosaic_2025-10-22_4_5m.tif","srw_3",121.212121212121,"CPER","4","5"
"CPER_2020_DEM_mosaic_2025-10-22_5_100m.tif","srw_1",111.111111111111,"CPER","5","100"
"CPER_2020_DEM_mosaic_2025-10-22_5_100m.tif","srw_2",0.669843646350385,"CPER","5","100"
"CPER_2020_DEM_mosaic_2025-10-22_5_100m.tif","srw_3",444.444444444444,"CPER","5","100"
"CPER_2020_DEM_mosaic_2025-10-22_5_10m.tif","srw_1",10.1010101010101,"CPER","5","10"
"CPER_2020_DEM_mosaic_2025-10-22_5_10m.tif","srw_2",0.178197669535386,"CPER","5","10"
"CPER_2020_DEM_mosaic_2025-10-22_5_10m.tif","srw_3",181.818181818182,"CPER","5","10"
"CPER_2020_DEM_mosaic_2025-10-22_5_15m.tif","srw_1",15.2272727272727,"CPER","5","15"
"CPER_2020_DEM_mosaic_2025-10-22_5_15m.tif","srw_2",0.23330491031606,"CPER","5","15"
"CPER_2020_DEM_mosaic_2025-10-22_5_15m.tif","srw_3",213.181818181818,"CPER","5","15"
"CPER_2020_DEM_mosaic_2025-10-22_5_1m.tif","srw_1",10.1010101010101,"CPER","5","1"
"CPER_2020_DEM_mosaic_2025-10-22_5_1m.tif","srw_2",0.0695858072563382,"CPER","5","1"
"CPER_2020_DEM_mosaic_2025-10-22_5_1m.tif","srw_3",131.313131313131,"CPER","5","1"
"CPER_2020_DEM_mosaic_2025-10-22_5_30m.tif","srw_1",30.9375,"CPER","5","30"
"CPER_2020_DEM_mosaic_2025-10-22_5_30m.tif","srw_2",0.363087403263168,"CPER","5","30"
"CPER_2020_DEM_mosaic_2025-10-22_5_30m.tif","srw_3",278.4375,"CPER","5","30"
"CPER_2020_DEM_mosaic_2025-10-22_5_50m.tif","srw_1",52.6315789473684,"CPER","5","50"
"CPER_2020_DEM_mosaic_2025-10-22_5_50m.tif","srw_2",0.478342757181765,"CPER","5","50"
"CPER_2020_DEM_mosaic_2025-10-22_5_50m.tif","srw_3",315.78947368421,"CPER","5","50"
"CPER_2020_DEM_mosaic_2025-10-22_5_5m.tif","srw_1",10.1010101010101,"CPER","5","5"
"CPER_2020_DEM_mosaic_2025-10-22_5_5m.tif","srw_2",0.119934412626698,"CPER","5","5"
"CPER_2020_DEM_mosaic_2025-10-22_5_5m.tif","srw_3",151.515151515152,"CPER","5","5"
"CPER_2020_DEM_mosaic_2025-10-22_6_100m.tif","srw_1",111.111111111111,"CPER","6","100"
"CPER_2020_DEM_mosaic_2025-10-22_6_100m.tif","srw_2",0.533245563176772,"CPER","6","100"
"CPER_2020_DEM_mosaic_2025-10-22_6_100m.tif","srw_3",333.333333333333,"CPER","6","100"
"CPER_2020_DEM_mosaic_2025-10-22_6_10m.tif","srw_1",10.1010101010101,"CPER","6","10"
"CPER_2020_DEM_mosaic_2025-10-22_6_10m.tif","srw_2",0.122118636954862,"CPER","6","10"
"CPER_2020_DEM_mosaic_2025-10-22_6_10m.tif","srw_3",151.515151515152,"CPER","6","10"
"CPER_2020_DEM_mosaic_2025-10-22_6_15m.tif","srw_1",15.2272727272727,"CPER","6","15"
"CPER_2020_DEM_mosaic_2025-10-22_6_15m.tif","srw_2",0.161542775335219,"CPER","6","15"
"CPER_2020_DEM_mosaic_2025-10-22_6_15m.tif","srw_3",182.727272727273,"CPER","6","15"
"CPER_2020_DEM_mosaic_2025-10-22_6_1m.tif","srw_1",10.1010101010101,"CPER","6","1"
"CPER_2020_DEM_mosaic_2025-10-22_6_1m.tif","srw_2",0.0733943900650534,"CPER","6","1"
"CPER_2020_DEM_mosaic_2025-10-22_6_1m.tif","srw_3",151.515151515152,"CPER","6","1"
"CPER_2020_DEM_mosaic_2025-10-22_6_30m.tif","srw_1",30.9375,"CPER","6","30"
"CPER_2020_DEM_mosaic_2025-10-22_6_30m.tif","srw_2",0.259328191845091,"CPER","6","30"
"CPER_2020_DEM_mosaic_2025-10-22_6_30m.tif","srw_3",216.5625,"CPER","6","30"
"CPER_2020_DEM_mosaic_2025-10-22_6_50m.tif","srw_1",52.6315789473684,"CPER","6","50"
